#Angular Position. Run #7
#Time ( s )	Angular Position ( rad )
9.7500	-0.812
9.7750	-0.663
9.8000	-0.509
9.8250	-0.350
9.8500	-0.188
9.8750	-0.025
9.9000	0.137
9.9250	0.298
9.9500	0.459
9.9750	0.614
10.0000	0.763
10.0250	0.906
10.0500	1.043
10.0750	1.170
10.1000	1.288
10.1250	1.395
10.1500	1.489
10.1750	1.571
10.2000	1.640
10.2250	1.695
10.2500	1.736
10.2750	1.761
10.3000	1.772
10.3250	1.769
10.3500	1.750
10.3750	1.715
10.4000	1.667
10.4250	1.605
10.4500	1.530
10.4750	1.442
10.5000	1.343
10.5250	1.232
10.5500	1.112
10.5750	0.983
10.6000	0.847
10.6250	0.702
10.6500	0.554
10.6750	0.401
10.7000	0.245
10.7250	0.088
10.7500	-0.069
10.7750	-0.226
10.8000	-0.382
10.8250	-0.533
10.8500	-0.679
10.8750	-0.818
10.9000	-0.950
10.9250	-1.076
10.9500	-1.191
10.9750	-1.296
11.0000	-1.389
11.0250	-1.470
11.0500	-1.538
11.0750	-1.593
11.1000	-1.634
11.1250	-1.659
11.1500	-1.671
11.1750	-1.668
11.2000	-1.651
11.2250	-1.619
11.2500	-1.572
11.2750	-1.514
11.3000	-1.440
11.3250	-1.357
11.3500	-1.260
11.3750	-1.153
11.4000	-1.037
11.4250	-0.911
11.4500	-0.778
11.4750	-0.638
11.5000	-0.492
11.5250	-0.344
11.5500	-0.190
11.5750	-0.038
11.6000	0.118
11.6250	0.270
11.6500	0.421
11.6750	0.567
11.7000	0.710
11.7250	0.845
11.7500	0.974
11.7750	1.095
11.8000	1.206
11.8250	1.308
11.8500	1.400
11.8750	1.477
11.9000	1.544
11.9250	1.596
11.9500	1.637
11.9750	1.662
12.0000	1.673
12.0250	1.671
12.0500	1.656
12.0750	1.626
12.1000	1.582
12.1250	1.524
12.1500	1.455
12.1750	1.373
12.2000	1.280
12.2250	1.177
12.2500	1.065
12.2750	0.944
12.3000	0.817
12.3250	0.682
12.3500	0.542
12.3750	0.397
12.4000	0.251
12.4250	0.104
12.4500	-0.046
12.4750	-0.193
12.5000	-0.339
12.5250	-0.482
12.5500	-0.620
12.5750	-0.754
12.6000	-0.880
12.6250	-0.997
12.6500	-1.107
12.6750	-1.208
12.7000	-1.296
12.7250	-1.374
12.7500	-1.440
12.7750	-1.494
12.8000	-1.533
12.8250	-1.560
12.8500	-1.572
12.8750	-1.572
12.9000	-1.558
12.9250	-1.528
12.9500	-1.488
12.9750	-1.433
13.0000	-1.367
13.0250	-1.288
13.0500	-1.200
13.0750	-1.100
13.1000	-0.991
13.1250	-0.873
13.1500	-0.749
13.1750	-0.617
13.2000	-0.482
13.2250	-0.342
13.2500	-0.199
13.2750	-0.055
13.3000	0.091
13.3250	0.234
13.3500	0.377
13.3750	0.515
13.4000	0.650
13.4250	0.779
13.4500	0.903
13.4750	1.018
13.5000	1.123
13.5250	1.221
13.5500	1.307
13.5750	1.384
13.6000	1.448
13.6250	1.500
13.6500	1.539
13.6750	1.565
13.7000	1.579
13.7250	1.579
13.7500	1.566
13.7750	1.539
13.8000	1.500
13.8250	1.448
13.8500	1.384
13.8750	1.310
13.9000	1.224
13.9250	1.129
13.9500	1.024
13.9750	0.913
14.0000	0.793
14.0250	0.668
14.0500	0.537
14.0750	0.402
14.1000	0.265
14.1250	0.126
14.1500	-0.014
14.1750	-0.154
14.2000	-0.291
14.2250	-0.427
14.2500	-0.558
14.2750	-0.683
14.3000	-0.804
14.3250	-0.917
14.3500	-1.021
14.3750	-1.117
14.4000	-1.203
14.4250	-1.279
14.4500	-1.343
14.4750	-1.395
14.5000	-1.436
14.5250	-1.464
14.5500	-1.478
14.5750	-1.481
14.6000	-1.470
14.6250	-1.445
14.6500	-1.409
14.6750	-1.362
14.7000	-1.301
14.7250	-1.232
14.7500	-1.150
14.7750	-1.057
14.8000	-0.957
14.8250	-0.848
14.8500	-0.732
14.8750	-0.611
14.9000	-0.484
14.9250	-0.352
14.9500	-0.218
14.9750	-0.082
15.0000	0.055
15.0250	0.190
15.0500	0.325
15.0750	0.457
15.1000	0.584
15.1250	0.707
15.1500	0.823
15.1750	0.933
15.2000	1.035
15.2250	1.129
15.2500	1.213
15.2750	1.286
15.3000	1.349
15.3250	1.401
15.3500	1.440
15.3750	1.469
15.4000	1.484
15.4250	1.488
15.4500	1.478
15.4750	1.456
15.5000	1.423
15.5250	1.378
15.5500	1.321
15.5750	1.253
15.6000	1.177
15.6250	1.089
15.6500	0.994
15.6750	0.891
15.7000	0.781
15.7250	0.664
15.7500	0.543
15.7750	0.418
15.8000	0.289
15.8250	0.159
15.8500	0.027
15.8750	-0.104
15.9000	-0.234
15.9250	-0.361
15.9500	-0.485
15.9750	-0.605
16.0000	-0.719
16.0250	-0.828
16.0500	-0.928
16.0750	-1.019
16.1000	-1.104
16.1250	-1.177
16.1500	-1.241
16.1750	-1.294
16.2000	-1.335
16.2250	-1.363
16.2500	-1.382
16.2750	-1.387
16.3000	-1.382
16.3250	-1.363
16.3500	-1.332
16.3750	-1.290
16.4000	-1.238
16.4250	-1.175
16.4500	-1.100
16.4750	-1.018
16.5000	-0.925
16.5250	-0.826
16.5500	-0.719
16.5750	-0.608
16.6000	-0.490
16.6250	-0.368
16.6500	-0.243
16.6750	-0.116
16.7000	0.013
16.7250	0.140
16.7500	0.267
16.7750	0.390
16.8000	0.512
16.8250	0.628
16.8500	0.740
16.8750	0.844
16.9000	0.942
16.9250	1.032
16.9500	1.114
16.9750	1.186
17.0000	1.249
17.0250	1.301
17.0500	1.340
17.0750	1.370
17.1000	1.389
17.1250	1.395
17.1500	1.390
17.1750	1.374
17.2000	1.345
17.2250	1.307
17.2500	1.257
17.2750	1.197
17.3000	1.128
17.3250	1.049
17.3500	0.961
17.3750	0.867
17.4000	0.767
17.4250	0.660
17.4500	0.548
17.4750	0.432
17.5000	0.313
17.5250	0.192
17.5500	0.069
17.5750	-0.055
17.6000	-0.176
17.6250	-0.297
17.6500	-0.413
17.6750	-0.528
17.7000	-0.636
17.7250	-0.738
17.7500	-0.836
17.7750	-0.924
17.8000	-1.005
17.8250	-1.076
17.8500	-1.139
17.8750	-1.192
17.9000	-1.235
17.9250	-1.266
17.9500	-1.286
17.9750	-1.294
18.0000	-1.294
18.0250	-1.280
18.0500	-1.257
18.0750	-1.221
18.1000	-1.175
18.1250	-1.118
18.1500	-1.054
18.1750	-0.980
18.2000	-0.897
18.2250	-0.806
18.2500	-0.710
18.2750	-0.606
18.3000	-0.498
18.3250	-0.386
18.3500	-0.270
18.3750	-0.152
18.4000	-0.033
18.4250	0.086
18.4500	0.204
18.4750	0.320
18.5000	0.435
18.5250	0.545
18.5500	0.650
18.5750	0.751
18.6000	0.845
18.6250	0.931
18.6500	1.010
18.6750	1.081
18.7000	1.142
18.7250	1.194
18.7500	1.236
18.7750	1.268
18.8000	1.288
18.8250	1.299
18.8500	1.299
18.8750	1.288
18.9000	1.266
18.9250	1.233
18.9500	1.192
18.9750	1.139
19.0000	1.079
19.0250	1.010
19.0500	0.931
19.0750	0.847
19.1000	0.756
19.1250	0.658
19.1500	0.556
19.1750	0.451
19.2000	0.339
19.2250	0.228
19.2500	0.113
19.2750	0.000
19.3000	-0.113
19.3250	-0.226
19.3500	-0.336
19.3750	-0.443
19.4000	-0.547
19.4250	-0.644
19.4500	-0.737
19.4750	-0.823
19.5000	-0.900
19.5250	-0.971
19.5500	-1.032
19.5750	-1.085
19.6000	-1.129
19.6250	-1.162
19.6500	-1.186
19.6750	-1.200
19.7000	-1.202
19.7250	-1.195
19.7500	-1.177
19.7750	-1.148
19.8000	-1.111
19.8250	-1.062
19.8500	-1.005
19.8750	-0.941
19.9000	-0.867
19.9250	-0.785
19.9500	-0.697
19.9750	-0.605
20.0000	-0.506
20.0250	-0.404
20.0500	-0.297
20.0750	-0.188
20.1000	-0.079
20.1250	0.033
20.1500	0.143
20.1750	0.251
20.2000	0.358
20.2250	0.463
20.2500	0.564
20.2750	0.658
20.3000	0.748
20.3250	0.833
20.3500	0.908
20.3750	0.977
20.4000	1.038
20.4250	1.090
20.4500	1.133
20.4750	1.166
20.5000	1.189
20.5250	1.203
20.5500	1.206
20.5750	1.202
20.6000	1.186
20.6250	1.159
20.6500	1.125
20.6750	1.081
20.7000	1.027
20.7250	0.966
20.7500	0.897
20.7750	0.822
20.8000	0.740
20.8250	0.652
20.8500	0.559
20.8750	0.463
20.9000	0.363
20.9250	0.259
20.9500	0.154
20.9750	0.049
21.0000	-0.057
21.0250	-0.162
21.0500	-0.264
21.0750	-0.364
21.1000	-0.462
21.1250	-0.554
21.1500	-0.642
21.1750	-0.724
21.2000	-0.800
21.2250	-0.869
21.2500	-0.930
21.2750	-0.982
21.3000	-1.026
21.3250	-1.060
21.3500	-1.087
21.3750	-1.103
21.4000	-1.109
21.4250	-1.107
21.4500	-1.095
21.4750	-1.073
21.5000	-1.041
21.5250	-1.001
21.5500	-0.952
21.5750	-0.895
21.6000	-0.831
21.6250	-0.759
21.6500	-0.680
21.6750	-0.597
21.7000	-0.509
21.7250	-0.415
21.7500	-0.319
21.7750	-0.220
21.8000	-0.118
21.8250	-0.016
21.8500	0.086
21.8750	0.187
21.9000	0.287
21.9250	0.383
21.9500	0.478
21.9750	0.569
22.0000	0.653
22.0250	0.734
22.0500	0.806
22.0750	0.873
22.1000	0.933
22.1250	0.985
22.1500	1.027
22.1750	1.062
22.2000	1.089
22.2250	1.106
22.2500	1.112
22.2750	1.112
22.3000	1.101
22.3250	1.081
22.3500	1.054
22.3750	1.016
22.4000	0.972
22.4250	0.919
22.4500	0.859
22.4750	0.792
22.5000	0.719
22.5250	0.641
22.5500	0.559
22.5750	0.471
22.6000	0.382
22.6250	0.287
22.6500	0.192
22.6750	0.094
22.7000	-0.002
22.7250	-0.099
22.7500	-0.195
22.7750	-0.287
22.8000	-0.377
22.8250	-0.465
22.8500	-0.547
22.8750	-0.625
22.9000	-0.697
22.9250	-0.763
22.9500	-0.823
22.9750	-0.875
23.0000	-0.919
23.0250	-0.955
23.0500	-0.982
23.0750	-1.001
23.1000	-1.012
23.1250	-1.013
23.1500	-1.005
23.1750	-0.990
23.2000	-0.966
23.2250	-0.933
23.2500	-0.892
23.2750	-0.844
23.3000	-0.787
23.3250	-0.724
23.3500	-0.657
23.3750	-0.583
23.4000	-0.504
23.4250	-0.421
23.4500	-0.333
23.4750	-0.243
23.5000	-0.152
23.5250	-0.058
23.5500	0.035
23.5750	0.127
23.6000	0.218
23.6250	0.308
23.6500	0.396
23.6750	0.481
23.7000	0.559
23.7250	0.635
23.7500	0.704
23.7750	0.768
23.8000	0.826
23.8250	0.877
23.8500	0.920
23.8750	0.955
23.9000	0.983
23.9250	1.004
23.9500	1.013
23.9750	1.016
24.0000	1.012
24.0250	0.997
24.0500	0.975
24.0750	0.946
24.1000	0.908
24.1250	0.862
24.1500	0.812
24.1750	0.754
24.2000	0.690
24.2250	0.622
24.2500	0.547
24.2750	0.470
24.3000	0.388
24.3250	0.305
24.3500	0.218
24.3750	0.130
24.4000	0.042
24.4250	-0.046
24.4500	-0.134
24.4750	-0.220
24.5000	-0.303
24.5250	-0.385
24.5500	-0.462
24.5750	-0.534
24.6000	-0.603
24.6250	-0.666
24.6500	-0.723
24.6750	-0.773
24.7000	-0.817
24.7250	-0.853
24.7500	-0.881
24.7750	-0.902
24.8000	-0.916
24.8250	-0.919
24.8500	-0.917
24.8750	-0.906
24.9000	-0.888
24.9250	-0.861
24.9500	-0.828
24.9750	-0.785
25.0000	-0.738
25.0250	-0.685
25.0500	-0.625
25.0750	-0.559
25.1000	-0.490
25.1250	-0.416
25.1500	-0.339
25.1750	-0.258
25.2000	-0.176
25.2250	-0.091
25.2500	-0.006
25.2750	0.079
25.3000	0.162
25.3250	0.245
25.3500	0.325
25.3750	0.402
25.4000	0.478
25.4250	0.547
25.4500	0.613
25.4750	0.672
25.5000	0.727
25.5250	0.776
25.5500	0.818
25.5750	0.855
25.6000	0.883
25.6250	0.903
25.6500	0.917
25.6750	0.922
25.7000	0.922
25.7250	0.911
25.7500	0.895
25.7750	0.872
25.8000	0.840
25.8250	0.803
25.8500	0.759
25.8750	0.710
25.9000	0.653
25.9250	0.595
25.9500	0.529
25.9750	0.460
26.0000	0.390
26.0250	0.314
26.0500	0.237
26.0750	0.157
26.1000	0.079
26.1250	-0.002
26.1500	-0.082
26.1750	-0.159
26.2000	-0.236
26.2250	-0.309
26.2500	-0.382
26.2750	-0.449
26.3000	-0.512
26.3250	-0.572
26.3500	-0.625
26.3750	-0.674
26.4000	-0.716
26.4250	-0.752
26.4500	-0.781
26.4750	-0.804
26.5000	-0.818
26.5250	-0.828
26.5500	-0.829
26.5750	-0.823
26.6000	-0.809
26.6250	-0.789
26.6500	-0.762
26.6750	-0.729
26.7000	-0.688
26.7250	-0.642
26.7500	-0.591
26.7750	-0.534
26.8000	-0.473
26.8250	-0.408
26.8500	-0.339
26.8750	-0.269
26.9000	-0.195
26.9250	-0.119
26.9500	-0.044
26.9750	0.033
27.0000	0.110
27.0250	0.184
27.0500	0.258
27.0750	0.328
27.1000	0.397
27.1250	0.463
27.1500	0.523
27.1750	0.580
27.2000	0.631
27.2250	0.679
27.2500	0.719
27.2750	0.754
27.3000	0.782
27.3250	0.804
27.3500	0.820
27.3750	0.828
27.4000	0.829
27.4250	0.825
27.4500	0.814
27.4750	0.795
27.5000	0.771
27.5250	0.740
27.5500	0.704
27.5750	0.661
27.6000	0.614
27.6250	0.562
27.6500	0.507
27.6750	0.446
27.7000	0.383
27.7250	0.319
27.7500	0.250
27.7750	0.181
27.8000	0.108
27.8250	0.038
27.8500	-0.033
27.8750	-0.104
27.9000	-0.174
27.9250	-0.240
27.9500	-0.306
27.9750	-0.369
28.0000	-0.427
28.0250	-0.482
28.0500	-0.533
28.0750	-0.578
28.1000	-0.619
28.1250	-0.653
28.1500	-0.682
28.1750	-0.705
28.2000	-0.723
28.2250	-0.732
28.2500	-0.737
28.2750	-0.735
28.3000	-0.726
28.3250	-0.710
28.3500	-0.690
28.3750	-0.661
28.4000	-0.628
28.4250	-0.591
28.4500	-0.547
28.4750	-0.498
28.5000	-0.446
28.5250	-0.390
28.5500	-0.330
28.5750	-0.267
28.6000	-0.203
28.6250	-0.137
28.6500	-0.069
28.6750	-0.002
28.7000	0.068
28.7250	0.134
28.7500	0.199
28.7750	0.264
28.8000	0.327
28.8250	0.385
28.8500	0.441
28.8750	0.493
28.9000	0.540
28.9250	0.584
28.9500	0.624
28.9750	0.657
29.0000	0.685
29.0250	0.707
29.0500	0.723
29.0750	0.732
29.1000	0.735
29.1250	0.735
29.1500	0.727
29.1750	0.712
29.2000	0.693
29.2250	0.668
29.2500	0.638
29.2750	0.602
29.3000	0.561
29.3250	0.517
29.3500	0.470
29.3750	0.416
29.4000	0.363
29.4250	0.305
29.4500	0.245
29.4750	0.184
29.5000	0.121
29.5250	0.058
29.5500	-0.006
29.5750	-0.068
29.6000	-0.130
29.6250	-0.190
29.6500	-0.248
29.6750	-0.305
29.7000	-0.358
29.7250	-0.407
29.7500	-0.452
29.7750	-0.495
29.8000	-0.533
29.8250	-0.565
29.8500	-0.592
29.8750	-0.614
29.9000	-0.630
29.9250	-0.641
29.9500	-0.647
29.9750	-0.647
30.0000	-0.641
30.0250	-0.628
30.0500	-0.611
30.0750	-0.591
30.1000	-0.562
30.1250	-0.529
30.1500	-0.492
30.1750	-0.452
30.2000	-0.407
30.2250	-0.358
30.2500	-0.306
30.2750	-0.251
30.3000	-0.195
30.3250	-0.137
30.3500	-0.077
30.3750	-0.019
30.4000	0.042
30.4250	0.101
30.4500	0.160
30.4750	0.217
30.5000	0.272
30.5250	0.325
30.5500	0.375
30.5750	0.423
30.6000	0.465
30.6250	0.504
30.6500	0.540
30.6750	0.570
30.7000	0.597
30.7250	0.617
30.7500	0.633
30.7750	0.642
30.8000	0.647
30.8250	0.649
30.8500	0.642
30.8750	0.633
30.9000	0.616
30.9250	0.595
30.9500	0.570
30.9750	0.540
31.0000	0.507
31.0250	0.470
31.0500	0.429
31.0750	0.385
31.1000	0.338
31.1250	0.287
31.1500	0.237
31.1750	0.184
31.2000	0.130
31.2250	0.074
31.2500	0.019
31.2750	-0.036
31.3000	-0.090
31.3250	-0.143
31.3500	-0.195
31.3750	-0.245
31.4000	-0.291
31.4250	-0.335
31.4500	-0.377
31.4750	-0.415
31.5000	-0.448
31.5250	-0.478
31.5500	-0.503
31.5750	-0.523
31.6000	-0.540
31.6250	-0.551
31.6500	-0.558
31.6750	-0.559
31.7000	-0.556
31.7250	-0.548
31.7500	-0.534
31.7750	-0.517
31.8000	-0.493
31.8250	-0.467
31.8500	-0.435
31.8750	-0.402
31.9000	-0.364
31.9250	-0.322
31.9500	-0.278
31.9750	-0.232
32.0000	-0.184
32.0250	-0.134
32.0500	-0.082
32.0750	-0.030
32.1000	0.022
32.1250	0.074
32.1500	0.124
32.1750	0.174
32.2000	0.223
32.2250	0.269
32.2500	0.313
32.2750	0.355
32.3000	0.393
32.3250	0.427
32.3500	0.459
32.3750	0.487
32.4000	0.511
32.4250	0.529
32.4500	0.543
32.4750	0.554
32.5000	0.559
32.5250	0.561
32.5500	0.558
32.5750	0.548
32.6000	0.536
32.6250	0.518
32.6500	0.498
32.6750	0.473
32.7000	0.445
32.7250	0.412
32.7500	0.377
32.7750	0.339
32.8000	0.298
32.8250	0.256
32.8500	0.212
32.8750	0.167
32.9000	0.119
32.9250	0.072
32.9500	0.025
32.9750	-0.022
33.0000	-0.069
33.0250	-0.115
33.0500	-0.159
33.0750	-0.203
33.1000	-0.243
33.1250	-0.281
33.1500	-0.317
33.1750	-0.350
33.2000	-0.379
33.2250	-0.404
33.2500	-0.427
33.2750	-0.445
33.3000	-0.459
33.3250	-0.468
33.3500	-0.474
33.3750	-0.476
33.4000	-0.473
33.4250	-0.467
33.4500	-0.454
33.4750	-0.440
33.5000	-0.421
33.5250	-0.397
33.5500	-0.371
33.5750	-0.342
33.6000	-0.309
33.6250	-0.273
33.6500	-0.236
33.6750	-0.196
33.7000	-0.156
33.7250	-0.113
33.7500	-0.069
33.7750	-0.025
33.8000	0.020
33.8250	0.064
33.8500	0.108
33.8750	0.151
33.9000	0.192
33.9250	0.231
33.9500	0.269
33.9750	0.305
34.0000	0.338
34.0250	0.366
34.0500	0.394
34.0750	0.416
34.1000	0.437
34.1250	0.452
34.1500	0.465
34.1750	0.474
34.2000	0.478
34.2250	0.479
34.2500	0.476
34.2750	0.470
34.3000	0.459
34.3250	0.445
34.3500	0.427
34.3750	0.407
34.4000	0.382
34.4250	0.355
34.4500	0.325
34.4750	0.294
34.5000	0.259
34.5250	0.225
34.5500	0.187
34.5750	0.148
34.6000	0.108
34.6250	0.069
34.6500	0.028
34.6750	-0.013
34.7000	-0.052
34.7250	-0.090
34.7500	-0.127
34.7750	-0.163
34.8000	-0.199
34.8250	-0.231
34.8500	-0.262
34.8750	-0.289
34.9000	-0.314
34.9250	-0.336
34.9500	-0.355
34.9750	-0.371
35.0000	-0.383
35.0250	-0.391
35.0500	-0.396
35.0750	-0.397
35.1000	-0.396
35.1250	-0.390
35.1500	-0.382
35.1750	-0.369
35.2000	-0.352
35.2250	-0.333
35.2500	-0.311
35.2750	-0.287
35.3000	-0.259
35.3250	-0.229
35.3500	-0.198
35.3750	-0.165
35.4000	-0.130
35.4250	-0.094
35.4500	-0.057
35.4750	-0.020
35.5000	0.017
35.5250	0.055
35.5500	0.091
35.5750	0.127
35.6000	0.162
35.6250	0.195
35.6500	0.226
35.6750	0.256
35.7000	0.284
35.7250	0.308
35.7500	0.331
35.7750	0.350
35.8000	0.368
35.8250	0.380
35.8500	0.390
35.8750	0.397
35.9000	0.401
35.9250	0.402
35.9500	0.399
35.9750	0.393
36.0000	0.383
36.0250	0.371
36.0500	0.357
36.0750	0.339
36.1000	0.319
36.1250	0.297
36.1500	0.272
36.1750	0.245
36.2000	0.217
36.2250	0.187
36.2500	0.156
36.2750	0.124
36.3000	0.091
36.3250	0.057
36.3500	0.024
36.3750	-0.009
36.4000	-0.042
36.4250	-0.074
36.4500	-0.105
36.4750	-0.135
36.5000	-0.163
36.5250	-0.190
36.5500	-0.215
36.5750	-0.237
36.6000	-0.258
36.6250	-0.276
