#Linear Position. Run #5
#Time ( s )	Linear Position ( m )
7.1000	17.683
7.1250	17.683
7.1500	17.683
7.1750	17.683
7.2000	17.683
7.2250	17.683
7.2500	17.683
7.2750	17.683
7.3000	17.683
7.3250	17.683
7.3500	17.683
7.3750	17.683
7.4000	17.683
7.4250	17.683
7.4500	17.683
7.4750	17.683
7.5000	17.683
7.5250	17.683
7.5500	17.683
7.5750	17.683
7.6000	17.683
7.6250	17.683
7.6500	17.683
7.6750	17.683
7.7000	17.683
7.7250	17.683
7.7500	17.683
7.7750	17.683
7.8000	17.683
7.8250	17.683
7.8500	17.683
7.8750	17.683
7.9000	17.683
7.9250	17.683
7.9500	17.683
7.9750	17.683
8.0000	17.683
8.0250	17.683
8.0500	17.683
8.0750	17.683
8.1000	17.683
8.1250	17.683
8.1500	17.683
8.1750	17.683
8.2000	17.683
8.2250	17.683
8.2500	17.683
8.2750	17.683
8.3000	17.683
8.3250	17.683
8.3500	17.683
8.3750	17.683
8.4000	17.683
8.4250	17.683
8.4500	17.683
8.4750	17.683
8.5000	17.683
8.5250	17.683
8.5500	17.683
8.5750	17.683
8.6000	17.683
8.6250	17.683
8.6500	17.683
8.6750	17.683
8.7000	17.683
8.7250	17.683
8.7500	17.683
8.7750	17.683
8.8000	17.683
8.8250	17.683
8.8500	17.683
8.8750	17.683
8.9000	17.683
8.9250	17.683
8.9500	17.683
8.9750	17.683
9.0000	17.683
9.0250	17.683
9.0500	17.683
9.0750	17.646
9.1000	17.309
9.1250	16.748
9.1500	16.188
9.1750	15.290
9.2000	13.795
9.2250	12.113
9.2500	10.131
9.2750	7.851
9.3000	5.570
9.3250	3.514
9.3500	2.094
9.3750	1.570
9.4000	2.729
9.4250	5.944
9.4500	10.842
9.4750	16.487
9.5000	22.020
9.5250	26.656
9.5500	29.721
9.5750	30.768
9.6000	29.796
9.6250	27.029
9.6500	22.992
9.6750	18.319
9.7000	13.795
9.7250	10.094
9.7500	7.739
9.7750	7.066
9.8000	8.075
9.8250	10.543
9.8500	14.019
9.8750	17.945
9.9000	21.646
9.9250	24.637
9.9500	26.356
9.9750	26.693
10.0000	25.571
10.0250	23.291
10.0500	20.225
10.0750	16.861
10.1000	13.795
10.1250	11.440
10.1500	10.206
10.1750	10.206
10.2000	11.402
10.2250	13.496
10.2500	16.076
10.2750	18.767
10.3000	21.123
10.3250	22.805
10.3500	23.515
10.3750	23.253
10.4000	22.132
10.4250	20.450
10.4500	18.431
10.4750	16.412
10.5000	14.804
10.5250	13.795
10.5500	13.459
10.5750	13.870
10.6000	14.804
10.6250	16.113
10.6500	17.608
10.6750	18.992
10.7000	20.113
10.7250	20.711
10.7500	20.823
10.7750	20.412
10.8000	19.478
10.8250	18.356
10.8500	17.197
10.8750	16.225
10.9000	15.515
10.9250	15.216
10.9500	15.328
10.9750	15.814
11.0000	16.562
11.0250	17.384
11.0500	18.169
11.0750	18.767
11.1000	19.066
11.1250	19.104
11.1500	18.805
11.1750	18.431
11.2000	17.982
11.2250	17.571
11.2500	17.234
11.2750	17.048
11.3000	17.048
11.3250	17.085
11.3500	17.234
11.3750	17.421
11.4000	17.571
11.4250	17.646
11.4500	17.720
11.4750	17.720
11.5000	17.720
11.5250	17.646
11.5500	17.646
11.5750	17.608
11.6000	17.608
11.6250	17.608
11.6500	17.608
11.6750	17.608
11.7000	17.608
11.7250	17.608
11.7500	17.608
11.7750	17.608
11.8000	17.608
11.8250	17.608
11.8500	17.608
11.8750	17.608
11.9000	17.608
11.9250	17.608
11.9500	17.571
11.9750	17.571
12.0000	17.608
12.0250	17.608
12.0500	17.608
12.0750	17.608
12.1000	17.608
12.1250	17.608
12.1500	17.608
12.1750	17.608
12.2000	17.608
12.2250	17.646
12.2500	17.646
12.2750	17.646
12.3000	17.646
12.3250	17.646
12.3500	17.646
12.3750	17.646
12.4000	17.646
12.4250	17.646
12.4500	17.646
12.4750	17.646
12.5000	17.646
12.5250	17.608
12.5500	17.608
12.5750	17.608
12.6000	17.608
12.6250	17.608
12.6500	17.608
12.6750	17.608
12.7000	17.608
12.7250	17.608
12.7500	17.608
12.7750	17.608
12.8000	17.608
12.8250	17.608
12.8500	17.608
12.8750	17.608
12.9000	17.608
12.9250	17.608
12.9500	17.608
12.9750	17.646
13.0000	17.646
13.0250	17.646
13.0500	17.646
13.0750	17.646
13.1000	17.646
13.1250	17.646
13.1500	17.646
13.1750	17.646
13.2000	17.646
13.2250	17.160
13.2500	15.664
13.2750	13.085
13.3000	10.393
13.3250	7.701
13.3500	4.486
13.3750	0.710
13.4000	-3.365
13.4250	-7.440
13.4500	-10.729
13.4750	-13.122
13.5000	-15.104
13.5250	-16.150
13.5500	-14.431
13.5750	-8.748
13.6000	0.411
13.6250	11.888
13.6500	23.665
13.6750	34.207
13.7000	41.983
13.7250	45.909
13.7500	45.535
13.7750	41.049
13.8000	33.347
13.8250	23.590
13.8500	13.346
13.8750	4.225
13.9000	-2.430
13.9250	-5.608
13.9500	-4.972
13.9750	-1.009
14.0000	5.496
14.0250	13.571
14.0500	21.795
14.0750	29.160
14.1000	34.581
14.1250	37.310
14.1500	36.936
14.1750	33.684
14.2000	28.151
14.2250	21.197
14.2500	14.057
14.2750	7.813
14.3000	3.365
14.3250	1.421
14.3500	2.168
14.3750	5.159
14.4000	9.944
14.4250	15.664
14.4500	21.384
14.4750	26.282
14.5000	29.721
14.5250	31.067
14.5500	30.282
14.5750	27.628
14.6000	23.665
14.6250	19.029
14.6500	14.543
14.6750	10.916
14.7000	8.711
14.7250	8.187
14.7500	9.271
14.7750	11.477
14.8000	14.393
14.8250	17.534
14.8500	20.450
14.8750	22.730
14.9000	24.039
14.9250	24.225
14.9500	23.403
14.9750	21.609
15.0000	19.291
15.0250	16.861
15.0500	14.842
15.0750	13.384
15.1000	12.823
15.1250	13.122
15.1500	14.057
15.1750	15.365
15.2000	16.898
15.2250	18.393
15.2500	19.627
15.2750	20.450
15.3000	20.786
15.3250	20.412
15.3500	19.627
15.3750	18.618
15.4000	17.571
15.4250	16.674
15.4500	16.113
15.4750	16.001
15.5000	16.188
15.5250	16.524
15.5500	16.973
15.5750	17.309
15.6000	17.459
15.6250	17.534
15.6500	17.571
15.6750	17.534
15.7000	17.496
15.7250	17.459
15.7500	17.421
15.7750	17.421
15.8000	17.384
15.8250	17.347
15.8500	17.309
15.8750	17.272
15.9000	17.309
15.9250	17.347
15.9500	17.384
15.9750	17.384
16.0000	17.384
16.0250	17.384
16.0500	17.459
16.0750	17.496
16.1000	17.496
16.1250	17.496
16.1500	17.459
16.1750	17.384
16.2000	17.309
16.2250	17.272
16.2500	17.272
16.2750	17.272
16.3000	17.272
16.3250	17.272
16.3500	17.272
16.3750	17.384
16.4000	17.421
16.4250	17.421
16.4500	17.421
16.4750	17.459
16.5000	17.496
16.5250	17.496
16.5500	17.459
16.5750	17.459
16.6000	17.459
16.6250	17.459
16.6500	17.459
16.6750	17.421
16.7000	17.384
16.7250	17.347
16.7500	17.347
16.7750	17.347
16.8000	17.384
16.8250	17.421
16.8500	17.459
16.8750	17.496
16.9000	17.496
16.9250	17.534
16.9500	17.534
16.9750	17.496
17.0000	17.421
17.0250	17.384
17.0500	17.309
17.0750	17.272
17.1000	17.272
17.1250	17.272
17.1500	17.272
17.1750	17.272
17.2000	17.309
17.2250	17.309
17.2500	17.347
17.2750	17.421
17.3000	17.459
17.3250	17.459
17.3500	17.459
17.3750	17.496
17.4000	17.496
17.4250	17.496
17.4500	17.496
17.4750	17.534
17.5000	17.496
17.5250	17.459
17.5500	17.496
17.5750	17.534
17.6000	17.496
17.6250	17.534
17.6500	17.571
17.6750	17.571
17.7000	17.534
17.7250	17.534
17.7500	17.534
17.7750	17.496
17.8000	17.496
17.8250	17.496
17.8500	17.421
17.8750	17.421
17.9000	17.421
17.9250	17.347
17.9500	17.347
17.9750	17.421
18.0000	17.459
18.0250	17.459
18.0500	17.459
18.0750	17.534
18.1000	17.534
18.1250	17.534
18.1500	17.571
18.1750	17.608
18.2000	17.608
18.2250	17.608
18.2500	17.608
18.2750	17.571
18.3000	17.571
18.3250	17.571
18.3500	17.571
18.3750	17.571
18.4000	17.534
18.4250	17.496
18.4500	17.496
18.4750	17.496
18.5000	17.534
18.5250	17.534
18.5500	17.571
18.5750	17.571
18.6000	17.571
18.6250	17.571
18.6500	17.534
18.6750	17.459
18.7000	17.459
18.7250	17.421
18.7500	17.384
18.7750	17.384
18.8000	17.384
18.8250	17.384
18.8500	17.347
18.8750	17.384
18.9000	17.421
18.9250	17.421
18.9500	17.421
18.9750	17.459
19.0000	17.534
19.0250	17.534
19.0500	17.571
19.0750	17.571
19.1000	17.571
19.1250	17.571
19.1500	17.571
19.1750	17.534
19.2000	17.534
19.2250	17.534
19.2500	17.534
19.2750	17.534
19.3000	17.534
19.3250	17.534
19.3500	17.534
19.3750	17.534
19.4000	17.534
19.4250	17.534
