#Linear Position. Run #8
#Time ( s )	Linear Position ( m )
3.2250	-14.767
3.2500	-14.431
3.2750	-14.655
3.3000	-15.403
3.3250	-16.524
3.3500	-17.758
3.3750	-18.805
3.4000	-19.515
3.4250	-19.665
3.4500	-19.216
3.4750	-18.319
3.5000	-17.197
3.5250	-16.001
3.5500	-15.104
3.5750	-14.618
3.6000	-14.655
3.6250	-15.216
3.6500	-16.225
3.6750	-17.384
3.7000	-18.543
3.7250	-19.365
3.7500	-19.702
3.7750	-19.440
3.8000	-18.692
3.8250	-17.571
3.8500	-16.337
3.8750	-15.253
3.9000	-14.543
3.9250	-14.393
3.9500	-14.842
3.9750	-15.739
4.0000	-16.935
4.0250	-18.169
4.0500	-19.179
4.0750	-19.702
4.1000	-19.627
4.1250	-19.029
4.1500	-18.020
4.1750	-16.786
4.2000	-15.664
4.2250	-14.842
4.2500	-14.505
4.2750	-14.730
4.3000	-15.477
4.3250	-16.562
4.3500	-17.758
4.3750	-18.805
4.4000	-19.478
4.4250	-19.627
4.4500	-19.179
4.4750	-18.281
4.5000	-17.160
4.5250	-15.963
4.5500	-15.029
4.5750	-14.505
4.6000	-14.543
4.6250	-15.141
4.6500	-16.188
4.6750	-17.384
4.7000	-18.580
4.7250	-19.440
4.7500	-19.777
4.7750	-19.515
4.8000	-18.730
4.8250	-17.608
4.8500	-16.412
4.8750	-15.290
4.9000	-14.618
4.9250	-14.431
4.9500	-14.842
4.9750	-15.776
5.0000	-16.935
5.0250	-18.169
5.0500	-19.141
5.0750	-19.627
5.1000	-19.590
5.1250	-18.954
5.1500	-17.945
5.1750	-16.786
5.2000	-15.664
5.2250	-14.804
5.2500	-14.505
5.2750	-14.730
5.3000	-15.477
5.3250	-16.562
5.3500	-17.795
5.3750	-18.879
5.4000	-19.590
5.4250	-19.739
5.4500	-19.328
5.4750	-18.431
5.5000	-17.234
5.5250	-16.001
5.5500	-14.991
5.5750	-14.431
5.6000	-14.468
5.6250	-15.066
5.6500	-16.076
5.6750	-17.309
5.7000	-18.506
5.7250	-19.403
5.7500	-19.739
5.7750	-19.478
5.8000	-18.730
5.8250	-17.646
5.8500	-16.449
5.8750	-15.365
5.9000	-14.655
5.9250	-14.505
5.9500	-14.917
5.9750	-15.776
6.0000	-16.935
6.0250	-18.132
6.0500	-19.104
6.0750	-19.627
6.1000	-19.590
6.1250	-19.029
6.1500	-18.020
6.1750	-16.823
6.2000	-15.664
6.2250	-14.767
6.2500	-14.431
6.2750	-14.618
6.3000	-15.403
6.3250	-16.487
6.3500	-17.758
6.3750	-18.842
6.4000	-19.590
6.4250	-19.777
6.4500	-19.365
6.4750	-18.468
6.5000	-17.272
6.5250	-16.076
6.5500	-15.066
6.5750	-14.505
6.6000	-14.505
6.6250	-15.066
6.6500	-16.076
6.6750	-17.272
6.7000	-18.431
6.7250	-19.291
6.7500	-19.665
6.7750	-19.478
6.8000	-18.730
6.8250	-17.646
6.8500	-16.449
6.8750	-15.365
6.9000	-14.655
6.9250	-14.468
6.9500	-14.879
6.9750	-15.776
7.0000	-16.935
7.0250	-18.132
7.0500	-19.141
7.0750	-19.702
7.1000	-19.665
7.1250	-19.104
7.1500	-18.057
7.1750	-16.861
7.2000	-15.664
7.2250	-14.767
7.2500	-14.431
7.2750	-14.618
7.3000	-15.365
7.3250	-16.449
7.3500	-17.720
7.3750	-18.805
7.4000	-19.552
7.4250	-19.702
7.4500	-19.291
7.4750	-18.393
7.5000	-17.234
7.5250	-16.038
7.5500	-15.066
7.5750	-14.543
7.6000	-14.543
7.6250	-15.141
7.6500	-16.150
7.6750	-17.347
7.7000	-18.506
7.7250	-19.365
7.7500	-19.702
7.7750	-19.478
7.8000	-18.730
7.8250	-17.608
7.8500	-16.412
7.8750	-15.290
7.9000	-14.580
7.9250	-14.431
7.9500	-14.842
7.9750	-15.739
8.0000	-16.898
8.0250	-18.132
8.0500	-19.141
8.0750	-19.702
8.1000	-19.665
8.1250	-19.066
8.1500	-18.057
8.1750	-16.861
8.2000	-15.702
8.2250	-14.842
8.2500	-14.505
8.2750	-14.692
8.3000	-15.403
8.3250	-16.487
8.3500	-17.683
8.3750	-18.767
8.4000	-19.478
8.4250	-19.627
8.4500	-19.216
8.4750	-18.356
8.5000	-17.234
8.5250	-16.038
8.5500	-15.104
8.5750	-14.580
8.6000	-14.580
8.6250	-15.141
8.6500	-16.150
8.6750	-17.347
8.7000	-18.506
8.7250	-19.365
8.7500	-19.702
8.7750	-19.515
8.8000	-18.730
8.8250	-17.646
8.8500	-16.449
8.8750	-15.365
8.9000	-14.655
8.9250	-14.468
8.9500	-14.842
8.9750	-15.702
9.0000	-16.898
9.0250	-18.094
9.0500	-19.104
9.0750	-19.627
9.1000	-19.627
9.1250	-19.029
9.1500	-18.057
9.1750	-16.898
9.2000	-15.739
9.2250	-14.879
9.2500	-14.505
9.2750	-14.692
9.3000	-15.403
9.3250	-16.487
9.3500	-17.720
9.3750	-18.842
9.4000	-19.552
9.4250	-19.739
9.4500	-19.365
9.4750	-18.468
9.5000	-17.272
9.5250	-16.076
9.5500	-15.029
9.5750	-14.468
9.6000	-14.393
9.6250	-14.954
9.6500	-15.963
9.6750	-17.197
9.7000	-18.468
9.7250	-19.403
9.7500	-19.777
9.7750	-19.627
9.8000	-18.879
9.8250	-17.795
9.8500	-16.562
9.8750	-15.440
9.9000	-14.655
9.9250	-14.468
9.9500	-14.804
9.9750	-15.664
10.0000	-16.786
10.0250	-17.982
10.0500	-18.992
10.0750	-19.590
10.1000	-19.627
10.1250	-19.066
10.1500	-18.132
10.1750	-16.935
10.2000	-15.776
10.2250	-14.917
10.2500	-14.505
10.2750	-14.692
10.3000	-15.403
10.3250	-16.449
10.3500	-17.646
10.3750	-18.767
10.4000	-19.515
10.4250	-19.702
10.4500	-19.291
10.4750	-18.431
10.5000	-17.272
10.5250	-16.076
10.5500	-15.104
10.5750	-14.543
10.6000	-14.543
10.6250	-15.141
10.6500	-16.113
10.6750	-17.309
10.7000	-18.431
10.7250	-19.291
10.7500	-19.627
10.7750	-19.403
10.8000	-18.692
10.8250	-17.646
10.8500	-16.449
10.8750	-15.403
10.9000	-14.692
10.9250	-14.543
10.9500	-14.917
10.9750	-15.814
11.0000	-16.935
11.0250	-18.132
11.0500	-19.104
11.0750	-19.665
11.1000	-19.627
11.1250	-19.029
11.1500	-18.057
11.1750	-16.823
11.2000	-15.627
11.2250	-14.767
11.2500	-14.393
11.2750	-14.618
11.3000	-15.365
11.3250	-16.487
11.3500	-17.720
11.3750	-18.842
11.4000	-19.590
11.4250	-19.777
11.4500	-19.365
11.4750	-18.506
11.5000	-17.309
11.5250	-16.076
11.5500	-15.066
11.5750	-14.505
11.6000	-14.505
11.6250	-15.066
11.6500	-16.038
11.6750	-17.234
11.7000	-18.431
11.7250	-19.328
11.7500	-19.739
11.7750	-19.552
11.8000	-18.805
11.8250	-17.720
11.8500	-16.449
11.8750	-15.328
11.9000	-14.580
11.9250	-14.393
11.9500	-14.767
11.9750	-15.627
12.0000	-16.823
12.0250	-18.057
12.0500	-19.104
12.0750	-19.739
12.1000	-19.739
12.1250	-19.179
12.1500	-18.206
12.1750	-16.935
12.2000	-15.739
12.2250	-14.842
12.2500	-14.431
12.2750	-14.580
12.3000	-15.290
12.3250	-16.337
12.3500	-17.571
12.3750	-18.692
12.4000	-19.440
12.4250	-19.665
12.4500	-19.328
12.4750	-18.468
12.5000	-17.347
12.5250	-16.188
12.5500	-15.178
12.5750	-14.618
12.6000	-14.580
12.6250	-15.104
12.6500	-16.038
12.6750	-17.197
12.7000	-18.393
12.7250	-19.291
12.7500	-19.702
12.7750	-19.515
12.8000	-18.842
12.8250	-17.795
12.8500	-16.562
12.8750	-15.440
12.9000	-14.692
12.9250	-14.468
12.9500	-14.804
12.9750	-15.664
13.0000	-16.786
13.0250	-18.020
13.0500	-18.992
13.0750	-19.590
13.1000	-19.590
13.1250	-19.066
13.1500	-18.132
13.1750	-16.973
13.2000	-15.814
13.2250	-14.954
13.2500	-14.580
13.2750	-14.730
13.3000	-15.440
13.3250	-16.449
13.3500	-17.646
13.3750	-18.692
13.4000	-19.440
13.4250	-19.627
13.4500	-19.291
13.4750	-18.431
13.5000	-17.309
13.5250	-16.076
13.5500	-15.104
13.5750	-14.505
13.6000	-14.505
13.6250	-15.029
13.6500	-16.038
13.6750	-17.234
13.7000	-18.431
13.7250	-19.365
13.7500	-19.739
13.7750	-19.590
13.8000	-18.842
13.8250	-17.758
13.8500	-16.524
13.8750	-15.403
13.9000	-14.655
13.9250	-14.431
13.9500	-14.804
13.9750	-15.664
14.0000	-16.786
14.0250	-18.020
14.0500	-19.029
14.0750	-19.627
14.1000	-19.665
14.1250	-19.104
14.1500	-18.132
14.1750	-16.898
14.2000	-15.739
14.2250	-14.842
14.2500	-14.431
14.2750	-14.580
14.3000	-15.290
14.3250	-16.412
14.3500	-17.646
14.3750	-18.805
14.4000	-19.590
14.4250	-19.851
14.4500	-19.440
14.4750	-18.580
14.5000	-17.384
14.5250	-16.113
14.5500	-15.066
14.5750	-14.431
14.6000	-14.393
14.6250	-14.917
14.6500	-15.889
14.6750	-17.160
14.7000	-18.356
14.7250	-19.291
14.7500	-19.739
14.7750	-19.590
14.8000	-18.879
14.8250	-17.795
14.8500	-16.562
14.8750	-15.440
14.9000	-14.692
14.9250	-14.468
14.9500	-14.804
14.9750	-15.627
15.0000	-16.786
15.0250	-18.020
15.0500	-19.029
15.0750	-19.665
15.1000	-19.702
15.1250	-19.141
15.1500	-18.169
15.1750	-16.935
15.2000	-15.739
15.2250	-14.804
15.2500	-14.393
15.2750	-14.543
15.3000	-15.253
15.3250	-16.337
15.3500	-17.608
15.3750	-18.730
15.4000	-19.515
15.4250	-19.739
15.4500	-19.365
15.4750	-18.506
15.5000	-17.347
15.5250	-16.150
15.5500	-15.141
15.5750	-14.580
15.6000	-14.543
15.6250	-15.066
15.6500	-16.001
15.6750	-17.197
15.7000	-18.356
15.7250	-19.253
15.7500	-19.665
15.7750	-19.478
15.8000	-18.767
15.8250	-17.720
15.8500	-16.524
15.8750	-15.403
15.9000	-14.655
15.9250	-14.468
15.9500	-14.804
15.9750	-15.664
16.0000	-16.861
16.0250	-18.094
16.0500	-19.104
16.0750	-19.702
16.1000	-19.702
16.1250	-19.141
16.1500	-18.169
16.1750	-16.973
16.2000	-15.776
16.2250	-14.879
16.2500	-14.468
16.2750	-14.618
16.3000	-15.328
16.3250	-16.375
16.3500	-17.608
16.3750	-18.692
16.4000	-19.440
16.4250	-19.665
16.4500	-19.291
16.4750	-18.468
16.5000	-17.347
16.5250	-16.150
16.5500	-15.178
16.5750	-14.618
16.6000	-14.580
16.6250	-15.104
16.6500	-16.038
16.6750	-17.234
16.7000	-18.393
16.7250	-19.328
16.7500	-19.739
16.7750	-19.590
16.8000	-18.879
16.8250	-17.758
16.8500	-16.487
16.8750	-15.365
16.9000	-14.580
16.9250	-14.356
16.9500	-14.730
16.9750	-15.590
17.0000	-16.786
17.0250	-18.057
17.0500	-19.104
17.0750	-19.702
17.1000	-19.702
17.1250	-19.141
17.1500	-18.169
17.1750	-16.935
17.2000	-15.776
17.2250	-14.917
17.2500	-14.468
17.2750	-14.618
17.3000	-15.290
17.3250	-16.337
17.3500	-17.571
17.3750	-18.692
17.4000	-19.478
17.4250	-19.702
17.4500	-19.365
17.4750	-18.543
17.5000	-17.384
17.5250	-16.188
17.5500	-15.178
17.5750	-14.580
17.6000	-14.468
17.6250	-14.991
17.6500	-15.963
17.6750	-17.160
17.7000	-18.393
17.7250	-19.328
17.7500	-19.777
17.7750	-19.627
17.8000	-18.917
17.8250	-17.795
17.8500	-16.524
17.8750	-15.403
17.9000	-14.655
17.9250	-14.393
17.9500	-14.767
17.9750	-15.627
18.0000	-16.786
18.0250	-18.020
18.0500	-19.066
18.0750	-19.627
18.1000	-19.627
18.1250	-19.066
18.1500	-18.057
18.1750	-16.898
18.2000	-15.739
18.2250	-14.917
18.2500	-14.505
18.2750	-14.692
18.3000	-15.403
18.3250	-16.449
18.3500	-17.683
18.3750	-18.805
18.4000	-19.552
18.4250	-19.739
18.4500	-19.328
18.4750	-18.431
18.5000	-17.272
18.5250	-16.001
18.5500	-14.991
18.5750	-14.468
18.6000	-14.468
18.6250	-15.066
18.6500	-16.076
18.6750	-17.309
18.7000	-18.506
18.7250	-19.403
18.7500	-19.739
18.7750	-19.515
18.8000	-18.730
18.8250	-17.646
18.8500	-16.449
18.8750	-15.403
18.9000	-14.730
18.9250	-14.543
18.9500	-14.954
18.9750	-15.851
19.0000	-16.973
19.0250	-18.132
19.0500	-19.029
19.0750	-19.552
19.1000	-19.478
19.1250	-18.879
19.1500	-17.907
19.1750	-16.748
19.2000	-15.664
19.2250	-14.842
19.2500	-14.543
19.2750	-14.767
19.3000	-15.515
19.3250	-16.636
19.3500	-17.870
19.3750	-18.954
19.4000	-19.590
19.4250	-19.739
19.4500	-19.253
19.4750	-18.319
19.5000	-17.160
19.5250	-15.963
19.5500	-14.991
19.5750	-14.505
19.6000	-14.543
19.6250	-15.178
19.6500	-16.225
19.6750	-17.421
19.7000	-18.543
19.7250	-19.365
19.7500	-19.627
19.7750	-19.403
19.8000	-18.618
19.8250	-17.534
19.8500	-16.337
19.8750	-15.328
19.9000	-14.692
19.9250	-14.580
19.9500	-15.029
19.9750	-15.963
20.0000	-17.085
20.0250	-18.281
20.0500	-19.216
20.0750	-19.702
20.1000	-19.590
20.1250	-18.954
20.1500	-17.907
20.1750	-16.674
20.2000	-15.515
20.2250	-14.692
20.2500	-14.393
20.2750	-14.692
20.3000	-15.515
20.3250	-16.636
20.3500	-17.870
20.3750	-18.917
20.4000	-19.552
20.4250	-19.665
20.4500	-19.179
20.4750	-18.281
20.5000	-17.122
20.5250	-15.963
20.5500	-15.066
20.5750	-14.618
20.6000	-14.692
20.6250	-15.328
20.6500	-16.337
20.6750	-17.496
20.7000	-18.580
20.7250	-19.365
20.7500	-19.590
20.7750	-19.328
20.8000	-18.506
20.8250	-17.384
20.8500	-16.188
20.8750	-15.178
20.9000	-14.543
20.9250	-14.468
20.9500	-14.991
20.9750	-15.963
21.0000	-17.160
21.0250	-18.356
21.0500	-19.291
21.0750	-19.739
21.1000	-19.627
21.1250	-18.954
21.1500	-17.870
21.1750	-16.636
21.2000	-15.477
21.2250	-14.692
21.2500	-14.468
21.2750	-14.767
21.3000	-15.552
21.3250	-16.711
21.3500	-17.907
21.3750	-18.954
21.4000	-19.552
21.4250	-19.627
21.4500	-19.104
21.4750	-18.169
21.5000	-17.010
21.5250	-15.814
21.5500	-14.917
21.5750	-14.505
21.6000	-14.618
21.6250	-15.253
21.6500	-16.337
21.6750	-17.571
21.7000	-18.730
21.7250	-19.552
21.7500	-19.814
21.7750	-19.478
21.8000	-18.618
21.8250	-17.459
21.8500	-16.188
21.8750	-15.104
21.9000	-14.468
21.9250	-14.431
21.9500	-14.954
21.9750	-15.926
22.0000	-17.122
22.0250	-18.319
22.0500	-19.253
22.0750	-19.665
22.1000	-19.515
22.1250	-18.842
22.1500	-17.795
22.1750	-16.599
22.2000	-15.515
22.2250	-14.767
22.2500	-14.505
22.2750	-14.842
22.3000	-15.664
22.3250	-16.786
22.3500	-17.982
22.3750	-19.029
22.4000	-19.665
22.4250	-19.739
22.4500	-19.179
22.4750	-18.206
22.5000	-16.935
22.5250	-15.739
22.5500	-14.767
22.5750	-14.356
22.6000	-14.505
22.6250	-15.216
22.6500	-16.300
22.6750	-17.571
22.7000	-18.767
22.7250	-19.552
22.7500	-19.777
22.7750	-19.403
22.8000	-18.543
22.8250	-17.384
22.8500	-16.188
22.8750	-15.141
22.9000	-14.543
22.9250	-14.505
22.9500	-15.029
22.9750	-16.001
23.0000	-17.160
23.0250	-18.356
23.0500	-19.253
23.0750	-19.665
23.1000	-19.515
23.1250	-18.805
23.1500	-17.758
23.1750	-16.524
23.2000	-15.403
23.2250	-14.618
23.2500	-14.393
23.2750	-14.767
23.3000	-15.627
23.3250	-16.786
23.3500	-18.020
23.3750	-19.104
23.4000	-19.702
23.4250	-19.739
23.4500	-19.179
23.4750	-18.206
23.5000	-16.973
23.5250	-15.776
23.5500	-14.842
23.5750	-14.431
23.6000	-14.618
23.6250	-15.328
23.6500	-16.412
23.6750	-17.608
23.7000	-18.692
23.7250	-19.440
23.7500	-19.665
23.7750	-19.291
23.8000	-18.431
23.8250	-17.309
23.8500	-16.113
23.8750	-15.104
23.9000	-14.543
23.9250	-14.543
23.9500	-15.104
23.9750	-16.113
24.0000	-17.309
24.0250	-18.468
24.0500	-19.403
24.0750	-19.777
24.1000	-19.590
24.1250	-18.879
24.1500	-17.758
24.1750	-16.449
24.2000	-15.328
24.2250	-14.543
24.2500	-14.318
24.2750	-14.692
24.3000	-15.590
24.3250	-16.786
24.3500	-18.057
24.3750	-19.104
24.4000	-19.702
24.4250	-19.702
24.4500	-19.104
24.4750	-18.094
24.5000	-16.898
24.5250	-15.739
24.5500	-14.842
24.5750	-14.468
24.6000	-14.655
24.6250	-15.365
24.6500	-16.449
24.6750	-17.646
24.7000	-18.767
24.7250	-19.552
24.7500	-19.739
24.7750	-19.365
24.8000	-18.506
24.8250	-17.347
24.8500	-16.113
24.8750	-15.066
24.9000	-14.431
24.9250	-14.431
24.9500	-14.991
24.9750	-16.001
25.0000	-17.272
25.0250	-18.468
25.0500	-19.403
25.0750	-19.814
25.1000	-19.665
25.1250	-18.954
25.1500	-17.833
25.1750	-16.599
25.2000	-15.403
25.2250	-14.655
25.2500	-14.431
25.2750	-14.804
25.3000	-15.664
25.3250	-16.823
25.3500	-18.057
25.3750	-19.066
25.4000	-19.627
25.4250	-19.665
25.4500	-19.104
25.4750	-18.094
25.5000	-16.898
25.5250	-15.739
25.5500	-14.842
25.5750	-14.468
25.6000	-14.618
25.6250	-15.328
25.6500	-16.449
25.6750	-17.683
25.7000	-18.805
25.7250	-19.552
25.7500	-19.777
25.7750	-19.403
25.8000	-18.543
25.8250	-17.347
25.8500	-16.113
25.8750	-15.104
25.9000	-14.505
25.9250	-14.505
25.9500	-15.066
25.9750	-16.076
26.0000	-17.234
26.0250	-18.393
26.0500	-19.291
26.0750	-19.627
26.1000	-19.403
26.1250	-18.692
26.1500	-17.646
26.1750	-16.449
26.2000	-15.403
26.2250	-14.730
26.2500	-14.580
26.2750	-14.991
26.3000	-15.851
26.3250	-17.010
26.3500	-18.169
26.3750	-19.141
26.4000	-19.627
26.4250	-19.590
26.4500	-18.992
26.4750	-18.020
26.5000	-16.786
26.5250	-15.627
26.5500	-14.767
26.5750	-14.431
26.6000	-14.655
26.6250	-15.403
26.6500	-16.524
26.6750	-17.758
26.7000	-18.879
26.7250	-19.590
26.7500	-19.739
26.7750	-19.328
26.8000	-18.393
26.8250	-17.197
26.8500	-16.001
26.8750	-15.029
26.9000	-14.505
26.9250	-14.580
26.9500	-15.178
26.9750	-16.188
27.0000	-17.347
27.0250	-18.543
27.0500	-19.365
27.0750	-19.702
27.1000	-19.478
27.1250	-18.730
27.1500	-17.608
27.1750	-16.375
27.2000	-15.290
27.2250	-14.580
27.2500	-14.431
27.2750	-14.879
27.3000	-15.814
27.3250	-16.973
27.3500	-18.206
27.3750	-19.216
27.4000	-19.739
27.4250	-19.702
27.4500	-19.066
27.4750	-18.020
27.5000	-16.786
27.5250	-15.590
27.5500	-14.767
27.5750	-14.431
27.6000	-14.655
27.6250	-15.440
27.6500	-16.524
27.6750	-17.758
27.7000	-18.842
27.7250	-19.515
27.7500	-19.665
27.7750	-19.216
27.8000	-18.319
27.8250	-17.160
27.8500	-15.963
27.8750	-15.029
27.9000	-14.543
27.9250	-14.618
27.9500	-15.253
27.9750	-16.262
28.0000	-17.459
28.0250	-18.580
28.0500	-19.440
28.0750	-19.739
28.1000	-19.478
28.1250	-18.692
28.1500	-17.571
28.1750	-16.337
28.2000	-15.216
28.2250	-14.543
28.2500	-14.431
28.2750	-14.879
28.3000	-15.851
28.3250	-17.010
28.3500	-18.244
28.3750	-19.216
28.4000	-19.739
28.4250	-19.627
28.4500	-18.992
28.4750	-17.982
28.5000	-16.748
28.5250	-15.590
28.5500	-14.767
28.5750	-14.505
28.6000	-14.730
28.6250	-15.515
28.6500	-16.636
28.6750	-17.833
28.7000	-18.917
28.7250	-19.590
28.7500	-19.739
28.7750	-19.253
28.8000	-18.281
28.8250	-17.085
28.8500	-15.851
28.8750	-14.879
28.9000	-14.393
28.9250	-14.505
28.9500	-15.141
28.9750	-16.225
29.0000	-17.496
29.0250	-18.692
29.0500	-19.552
29.0750	-19.851
29.1000	-19.552
29.1250	-18.692
29.1500	-17.534
29.1750	-16.262
29.2000	-15.141
29.2250	-14.505
29.2500	-14.393
29.2750	-14.879
29.3000	-15.814
29.3250	-17.048
29.3500	-18.281
29.3750	-19.216
29.4000	-19.739
29.4250	-19.627
29.4500	-18.954
29.4750	-17.945
29.5000	-16.711
29.5250	-15.552
29.5500	-14.730
29.5750	-14.431
29.6000	-14.692
29.6250	-15.477
29.6500	-16.636
29.6750	-17.907
29.7000	-18.992
29.7250	-19.665
29.7500	-19.814
29.7750	-19.328
29.8000	-18.393
29.8250	-17.160
29.8500	-15.926
29.8750	-14.917
29.9000	-14.393
29.9250	-14.468
29.9500	-15.104
29.9750	-16.150
30.0000	-17.384
30.0250	-18.580
30.0500	-19.403
30.0750	-19.739
30.1000	-19.440
30.1250	-18.655
30.1500	-17.534
30.1750	-16.300
30.2000	-15.253
30.2250	-14.618
30.2500	-14.505
30.2750	-14.991
30.3000	-15.889
30.3250	-17.048
30.3500	-18.244
30.3750	-19.179
30.4000	-19.665
30.4250	-19.552
30.4500	-18.879
30.4750	-17.833
30.5000	-16.636
30.5250	-15.477
30.5500	-14.692
30.5750	-14.431
30.6000	-14.730
30.6250	-15.552
30.6500	-16.711
30.6750	-17.945
30.7000	-18.992
30.7250	-19.627
30.7500	-19.702
30.7750	-19.179
30.8000	-18.206
30.8250	-17.010
30.8500	-15.851
30.8750	-14.917
30.9000	-14.468
30.9250	-14.618
30.9500	-15.290
30.9750	-16.337
31.0000	-17.571
31.0250	-18.692
31.0500	-19.478
31.0750	-19.702
31.1000	-19.365
31.1250	-18.543
31.1500	-17.384
31.1750	-16.150
31.2000	-15.141
31.2250	-14.505
31.2500	-14.431
31.2750	-14.954
31.3000	-15.963
31.3250	-17.197
31.3500	-18.431
31.3750	-19.365
31.4000	-19.814
31.4250	-19.627
31.4500	-18.954
31.4750	-17.833
31.5000	-16.599
31.5250	-15.440
31.5500	-14.655
31.5750	-14.393
31.6000	-14.730
31.6250	-15.590
31.6500	-16.748
31.6750	-17.982
31.7000	-19.029
31.7250	-19.665
31.7500	-19.702
31.7750	-19.179
31.8000	-18.206
31.8250	-17.010
31.8500	-15.814
31.8750	-14.917
31.9000	-14.468
31.9250	-14.580
31.9500	-15.253
31.9750	-16.337
32.0000	-17.608
32.0250	-18.767
32.0500	-19.552
32.0750	-19.814
32.1000	-19.440
32.1250	-18.580
32.1500	-17.459
32.1750	-16.188
32.2000	-15.141
32.2250	-14.468
32.2500	-14.393
32.2750	-14.917
32.3000	-15.889
32.3250	-17.160
32.3500	-18.393
32.3750	-19.328
32.4000	-19.814
32.4250	-19.702
32.4500	-18.992
32.4750	-17.907
32.5000	-16.674
32.5250	-15.515
32.5500	-14.692
32.5750	-14.431
32.6000	-14.767
32.6250	-15.552
32.6500	-16.711
32.6750	-17.907
32.7000	-18.954
32.7250	-19.590
32.7500	-19.665
32.7750	-19.141
32.8000	-18.169
32.8250	-17.010
32.8500	-15.814
32.8750	-14.917
32.9000	-14.505
32.9250	-14.655
32.9500	-15.328
32.9750	-16.412
33.0000	-17.646
33.0250	-18.767
33.0500	-19.515
33.0750	-19.739
33.1000	-19.403
33.1250	-18.543
33.1500	-17.384
33.1750	-16.150
33.2000	-15.104
33.2250	-14.505
33.2500	-14.505
33.2750	-15.029
33.3000	-16.038
33.3250	-17.234
33.3500	-18.431
33.3750	-19.328
33.4000	-19.739
33.4250	-19.552
33.4500	-18.805
33.4750	-17.720
33.5000	-16.487
33.5250	-15.365
33.5500	-14.655
33.5750	-14.468
33.6000	-14.842
33.6250	-15.702
33.6500	-16.861
33.6750	-18.094
33.7000	-19.104
33.7250	-19.702
33.7500	-19.702
33.7750	-19.104
33.8000	-18.094
33.8250	-16.861
33.8500	-15.664
33.8750	-14.804
33.9000	-14.393
33.9250	-14.618
33.9500	-15.365
33.9750	-16.449
34.0000	-17.683
34.0250	-18.842
34.0500	-19.590
34.0750	-19.777
34.1000	-19.365
34.1250	-18.468
34.1500	-17.272
34.1750	-16.038
34.2000	-15.029
34.2250	-14.505
34.2500	-14.505
34.2750	-15.104
34.3000	-16.113
34.3250	-17.309
34.3500	-18.506
34.3750	-19.365
34.4000	-19.739
34.4250	-19.515
34.4500	-18.730
34.4750	-17.646
34.5000	-16.412
34.5250	-15.290
34.5500	-14.580
34.5750	-14.431
34.6000	-14.842
34.6250	-15.739
34.6500	-16.898
34.6750	-18.132
34.7000	-19.141
34.7250	-19.702
34.7500	-19.665
34.7750	-19.066
34.8000	-18.057
34.8250	-16.823
