#Angular Position. Run #6
#Time ( s )	Angular Position ( rad )
2.7500	-0.052
2.7750	-0.057
2.8000	-0.060
2.8250	-0.064
2.8500	-0.064
2.8750	-0.066
2.9000	-0.066
2.9250	-0.066
2.9500	-0.066
2.9750	-0.069
3.0000	-0.075
3.0250	-0.082
3.0500	-0.086
3.0750	-0.091
3.1000	-0.096
3.1250	-0.097
3.1500	-0.101
3.1750	-0.101
3.2000	-0.101
3.2250	-0.101
3.2500	-0.097
3.2750	-0.096
3.3000	-0.093
3.3250	-0.090
3.3500	-0.088
3.3750	-0.088
3.4000	-0.090
3.4250	-0.091
3.4500	-0.094
3.4750	-0.096
3.5000	-0.097
3.5250	-0.101
3.5500	-0.101
3.5750	-0.101
3.6000	-0.102
3.6250	-0.102
3.6500	-0.104
3.6750	-0.104
3.7000	-0.104
3.7250	-0.107
3.7500	-0.110
3.7750	-0.116
3.8000	-0.121
3.8250	-0.129
3.8500	-0.140
3.8750	-0.159
3.9000	-0.201
3.9250	-0.272
3.9500	-0.369
3.9750	-0.492
4.0000	-0.628
4.0250	-0.776
4.0500	-0.933
4.0750	-1.076
4.1000	-1.192
4.1250	-1.283
4.1500	-1.352
4.1750	-1.400
4.2000	-1.429
4.2250	-1.445
4.2500	-1.447
4.2750	-1.434
4.3000	-1.414
4.3250	-1.384
4.3500	-1.346
4.3750	-1.304
4.4000	-1.257
4.4250	-1.205
4.4500	-1.150
4.4750	-1.093
4.5000	-1.037
4.5250	-0.977
4.5500	-0.919
4.5750	-0.861
4.6000	-0.801
4.6250	-0.743
4.6500	-0.686
4.6750	-0.630
4.7000	-0.576
4.7250	-0.525
4.7500	-0.474
4.7750	-0.426
4.8000	-0.380
4.8250	-0.336
4.8500	-0.297
4.8750	-0.259
4.9000	-0.223
4.9250	-0.190
4.9500	-0.159
4.9750	-0.132
5.0000	-0.107
5.0250	-0.085
5.0500	-0.064
5.0750	-0.047
5.1000	-0.031
5.1250	-0.019
5.1500	-0.006
5.1750	0.005
5.2000	0.013
5.2250	0.020
5.2500	0.025
5.2750	0.030
5.3000	0.035
5.3250	0.038
5.3500	0.041
5.3750	0.042
5.4000	0.042
5.4250	0.042
5.4500	0.042
5.4750	0.042
5.5000	0.042
5.5250	0.042
5.5500	0.041
5.5750	0.041
5.6000	0.039
5.6250	0.038
5.6500	0.036
5.6750	0.036
5.7000	0.035
5.7250	0.035
5.7500	0.033
5.7750	0.031
5.8000	0.031
5.8250	0.030
5.8500	0.030
5.8750	0.028
5.9000	0.028
5.9250	0.027
5.9500	0.027
5.9750	0.025
6.0000	0.025
6.0250	0.025
6.0500	0.024
6.0750	0.024
6.1000	0.024
6.1250	0.024
6.1500	0.024
6.1750	0.024
6.2000	0.024
6.2250	0.022
6.2500	0.022
6.2750	0.022
6.3000	0.022
6.3250	0.022
6.3500	0.022
6.3750	0.022
6.4000	0.022
6.4250	0.022
6.4500	0.022
6.4750	0.022
6.5000	0.022
6.5250	0.022
6.5500	0.022
6.5750	0.022
6.6000	0.022
6.6250	0.022
6.6500	0.022
6.6750	0.022
6.7000	0.022
6.7250	0.022
6.7500	0.022
6.7750	0.022
6.8000	0.022
6.8250	0.022
6.8500	0.022
6.8750	0.022
6.9000	0.022
6.9250	0.022
6.9500	0.022
6.9750	0.022
7.0000	0.022
7.0250	0.022
7.0500	0.022
7.0750	0.022
7.1000	0.020
7.1250	0.020
7.1500	0.020
7.1750	0.020
7.2000	0.020
7.2250	0.020
7.2500	0.020
7.2750	0.020
7.3000	0.020
7.3250	0.020
7.3500	0.020
7.3750	0.020
7.4000	0.020
7.4250	0.020
7.4500	0.020
7.4750	0.020
7.5000	0.020
7.5250	0.020
7.5500	0.020
7.5750	0.020
