#Angular Position. Run #8
#Time ( s )	Angular Position ( rad )
3.4750	0.003
3.5000	0.003
3.5250	0.003
3.5500	0.003
3.5750	0.003
3.6000	0.003
3.6250	0.003
3.6500	0.003
3.6750	0.003
3.7000	0.003
3.7250	0.003
3.7500	0.003
3.7750	0.003
3.8000	0.003
3.8250	0.003
3.8500	0.003
3.8750	0.003
3.9000	0.003
3.9250	0.003
3.9500	0.003
3.9750	0.003
4.0000	0.003
4.0250	0.003
4.0500	0.003
4.0750	0.003
4.1000	0.003
4.1250	0.003
4.1500	0.003
4.1750	0.003
4.2000	0.003
4.2250	0.003
4.2500	0.003
4.2750	0.003
4.3000	0.003
4.3250	0.003
4.3500	0.003
4.3750	0.003
4.4000	0.003
4.4250	0.003
4.4500	0.003
4.4750	0.003
4.5000	0.003
4.5250	0.003
4.5500	0.003
4.5750	0.003
4.6000	0.003
4.6250	0.003
4.6500	0.003
4.6750	0.003
4.7000	0.003
4.7250	0.003
4.7500	0.003
4.7750	0.003
4.8000	0.003
4.8250	0.003
4.8500	0.003
4.8750	0.003
4.9000	0.003
4.9250	0.003
4.9500	0.003
4.9750	0.003
5.0000	0.003
5.0250	0.003
5.0500	0.003
5.0750	0.003
5.1000	0.003
5.1250	0.003
5.1500	0.003
5.1750	0.003
5.2000	0.003
5.2250	0.003
5.2500	0.003
5.2750	0.003
5.3000	0.003
5.3250	0.003
5.3500	0.003
5.3750	0.003
5.4000	0.003
5.4250	0.003
5.4500	0.003
5.4750	0.003
5.5000	0.003
5.5250	0.003
5.5500	0.003
5.5750	0.003
5.6000	0.003
5.6250	0.003
5.6500	0.003
5.6750	0.003
5.7000	0.003
5.7250	0.003
5.7500	0.003
5.7750	0.003
5.8000	0.003
5.8250	0.003
5.8500	0.003
5.8750	0.003
5.9000	0.003
5.9250	0.003
5.9500	0.003
5.9750	0.003
6.0000	0.003
6.0250	0.003
6.0500	0.003
6.0750	0.003
6.1000	0.003
6.1250	0.003
6.1500	0.003
6.1750	0.003
6.2000	0.003
6.2250	0.003
6.2500	0.003
6.2750	0.003
6.3000	0.003
6.3250	0.003
6.3500	0.003
6.3750	0.003
6.4000	0.003
6.4250	0.003
6.4500	0.003
6.4750	0.003
6.5000	0.003
6.5250	0.003
6.5500	0.003
6.5750	0.003
6.6000	0.003
6.6250	0.003
6.6500	0.003
6.6750	0.003
6.7000	0.003
6.7250	0.003
6.7500	0.003
6.7750	0.003
6.8000	0.003
6.8250	0.003
6.8500	0.003
6.8750	0.003
6.9000	0.003
6.9250	0.003
6.9500	0.003
6.9750	0.003
7.0000	0.003
7.0250	0.003
7.0500	0.003
7.0750	0.003
7.1000	0.003
7.1250	0.003
7.1500	0.003
7.1750	0.003
7.2000	0.003
7.2250	0.003
7.2500	0.003
7.2750	0.003
7.3000	0.003
7.3250	0.003
7.3500	0.003
7.3750	0.003
7.4000	0.003
7.4250	0.003
7.4500	0.003
7.4750	0.003
7.5000	0.003
7.5250	0.003
7.5500	0.003
7.5750	0.003
7.6000	0.003
7.6250	0.003
7.6500	0.003
7.6750	0.003
7.7000	0.003
7.7250	0.003
7.7500	0.003
7.7750	0.003
7.8000	0.003
7.8250	0.003
7.8500	0.003
7.8750	0.003
7.9000	0.003
7.9250	0.003
7.9500	0.003
7.9750	0.003
8.0000	0.003
8.0250	0.003
8.0500	0.003
8.0750	0.003
8.1000	0.003
8.1250	0.003
8.1500	0.003
8.1750	0.003
8.2000	0.003
8.2250	0.003
8.2500	0.003
8.2750	0.003
8.3000	0.003
8.3250	0.003
8.3500	0.003
8.3750	0.003
8.4000	0.003
8.4250	0.003
8.4500	0.003
8.4750	0.003
8.5000	0.003
8.5250	0.003
8.5500	0.003
8.5750	0.003
8.6000	0.003
8.6250	0.003
8.6500	0.003
8.6750	0.003
8.7000	0.003
8.7250	0.003
8.7500	0.003
8.7750	0.003
8.8000	0.003
8.8250	0.003
8.8500	0.003
8.8750	0.003
8.9000	0.003
8.9250	0.003
8.9500	0.003
8.9750	0.003
9.0000	0.003
9.0250	0.003
9.0500	0.003
9.0750	0.003
9.1000	0.003
9.1250	0.003
9.1500	0.003
9.1750	0.003
9.2000	0.003
9.2250	0.003
9.2500	0.003
9.2750	0.003
9.3000	0.003
9.3250	0.003
9.3500	0.003
9.3750	0.003
9.4000	0.003
9.4250	0.003
9.4500	0.003
9.4750	0.003
9.5000	0.003
9.5250	0.003
9.5500	0.003
9.5750	0.003
9.6000	0.003
9.6250	0.003
9.6500	0.003
9.6750	0.003
9.7000	0.003
9.7250	0.003
9.7500	0.003
9.7750	0.003
9.8000	0.003
9.8250	0.003
9.8500	0.003
9.8750	0.003
9.9000	0.003
9.9250	0.003
9.9500	0.003
9.9750	0.003
10.0000	0.003
10.0250	0.003
10.0500	0.003
10.0750	0.003
10.1000	0.003
10.1250	0.003
10.1500	0.003
10.1750	0.003
10.2000	0.003
10.2250	0.003
10.2500	0.003
10.2750	0.003
10.3000	0.003
10.3250	0.003
10.3500	0.003
10.3750	0.003
10.4000	0.003
10.4250	0.003
10.4500	0.003
10.4750	0.003
10.5000	0.003
10.5250	0.003
10.5500	0.003
10.5750	0.003
10.6000	0.003
10.6250	0.003
10.6500	0.003
10.6750	0.003
10.7000	0.003
10.7250	0.003
10.7500	0.003
10.7750	0.003
10.8000	0.003
10.8250	0.003
10.8500	0.003
10.8750	0.003
10.9000	0.003
10.9250	0.003
10.9500	0.003
10.9750	0.003
11.0000	0.003
11.0250	0.003
11.0500	0.003
11.0750	0.003
11.1000	0.003
11.1250	0.003
11.1500	0.003
11.1750	0.003
11.2000	0.003
11.2250	0.003
11.2500	0.003
11.2750	0.003
11.3000	0.003
11.3250	0.003
11.3500	0.003
11.3750	0.003
11.4000	0.003
11.4250	0.003
11.4500	0.003
11.4750	0.003
11.5000	0.003
11.5250	0.003
11.5500	0.003
11.5750	0.005
11.6000	0.005
11.6250	0.005
11.6500	0.005
11.6750	0.005
11.7000	0.005
11.7250	0.005
11.7500	0.005
11.7750	0.005
11.8000	0.005
11.8250	0.005
11.8500	0.005
11.8750	0.005
11.9000	0.005
11.9250	0.005
11.9500	0.005
11.9750	0.005
12.0000	0.005
12.0250	0.005
12.0500	0.005
12.0750	0.005
12.1000	0.005
12.1250	0.005
12.1500	0.005
12.1750	0.005
12.2000	0.005
12.2250	0.005
12.2500	0.005
12.2750	0.005
12.3000	0.005
12.3250	0.005
12.3500	0.005
12.3750	0.005
12.4000	0.005
12.4250	0.005
12.4500	0.005
12.4750	0.005
12.5000	0.005
12.5250	0.005
12.5500	0.005
12.5750	0.005
12.6000	0.005
12.6250	0.005
12.6500	0.005
12.6750	0.005
12.7000	0.005
12.7250	0.005
12.7500	0.005
12.7750	0.005
12.8000	0.005
12.8250	0.005
12.8500	0.005
12.8750	0.005
12.9000	0.005
12.9250	0.005
12.9500	0.005
12.9750	0.005
13.0000	0.005
13.0250	0.005
13.0500	0.005
13.0750	0.005
13.1000	0.005
13.1250	0.005
13.1500	0.005
13.1750	0.005
13.2000	0.005
13.2250	0.005
13.2500	0.005
13.2750	0.005
13.3000	0.005
13.3250	0.005
13.3500	0.005
13.3750	0.005
13.4000	0.005
13.4250	0.005
13.4500	0.005
13.4750	0.005
13.5000	0.005
13.5250	0.005
13.5500	0.005
13.5750	0.005
13.6000	0.005
13.6250	0.005
13.6500	0.005
13.6750	0.005
13.7000	0.005
13.7250	0.005
13.7500	0.005
13.7750	0.005
13.8000	0.005
13.8250	0.005
13.8500	0.005
13.8750	0.005
13.9000	0.005
13.9250	0.005
13.9500	0.005
13.9750	0.005
14.0000	0.005
14.0250	0.005
14.0500	0.005
14.0750	0.005
14.1000	0.005
14.1250	0.005
14.1500	0.005
14.1750	0.005
14.2000	0.005
14.2250	0.005
14.2500	0.005
14.2750	0.005
14.3000	0.005
14.3250	0.005
14.3500	0.005
14.3750	0.005
14.4000	0.005
14.4250	0.005
14.4500	0.005
14.4750	0.005
14.5000	0.005
14.5250	0.005
14.5500	0.005
14.5750	0.005
14.6000	0.005
14.6250	0.005
14.6500	0.005
14.6750	0.005
14.7000	0.005
14.7250	0.005
14.7500	0.005
14.7750	0.005
14.8000	0.005
14.8250	0.005
14.8500	0.005
14.8750	0.005
14.9000	0.005
14.9250	0.005
14.9500	0.005
14.9750	0.005
15.0000	0.005
15.0250	0.005
15.0500	0.005
15.0750	0.005
15.1000	0.005
15.1250	0.005
15.1500	0.005
15.1750	0.005
15.2000	0.005
15.2250	0.005
15.2500	0.005
15.2750	0.005
15.3000	0.005
15.3250	0.005
15.3500	0.005
15.3750	0.005
15.4000	0.005
15.4250	0.005
15.4500	0.005
15.4750	0.005
15.5000	0.005
15.5250	0.005
15.5500	0.005
15.5750	0.005
15.6000	0.005
15.6250	0.005
15.6500	0.005
15.6750	0.005
15.7000	0.005
15.7250	0.005
15.7500	0.005
15.7750	0.005
15.8000	0.005
15.8250	0.005
15.8500	0.005
15.8750	0.005
15.9000	0.005
15.9250	0.005
15.9500	0.005
15.9750	0.005
16.0000	0.005
16.0250	0.005
16.0500	0.005
16.0750	0.005
16.1000	0.005
16.1250	0.005
16.1500	0.005
16.1750	0.005
16.2000	0.005
16.2250	0.005
16.2500	0.005
16.2750	0.005
16.3000	0.005
16.3250	0.005
16.3500	0.005
16.3750	0.005
16.4000	0.005
16.4250	0.005
16.4500	0.005
16.4750	0.005
16.5000	0.005
16.5250	0.005
16.5500	0.005
16.5750	0.005
16.6000	0.005
16.6250	0.005
16.6500	0.005
16.6750	0.005
16.7000	0.005
16.7250	0.005
16.7500	0.005
16.7750	0.005
16.8000	0.005
16.8250	0.005
16.8500	0.005
16.8750	0.006
16.9000	0.006
16.9250	0.006
16.9500	0.006
16.9750	0.006
17.0000	0.006
17.0250	0.006
17.0500	0.006
17.0750	0.006
17.1000	0.006
17.1250	0.006
17.1500	0.006
17.1750	0.006
17.2000	0.006
17.2250	0.006
17.2500	0.006
17.2750	0.006
17.3000	0.006
17.3250	0.006
17.3500	0.006
17.3750	0.006
17.4000	0.006
17.4250	0.006
17.4500	0.006
17.4750	0.006
17.5000	0.006
17.5250	0.006
17.5500	0.006
17.5750	0.006
17.6000	0.006
17.6250	0.006
17.6500	0.006
17.6750	0.006
17.7000	0.006
17.7250	0.006
17.7500	0.006
17.7750	0.006
17.8000	0.006
17.8250	0.006
17.8500	0.006
17.8750	0.006
17.9000	0.006
17.9250	0.006
17.9500	0.006
17.9750	0.006
18.0000	0.006
18.0250	0.006
18.0500	0.006
18.0750	0.006
18.1000	0.006
18.1250	0.006
18.1500	0.006
18.1750	0.006
18.2000	0.006
18.2250	0.006
18.2500	0.006
18.2750	0.006
18.3000	0.006
18.3250	0.006
18.3500	0.006
18.3750	0.006
18.4000	0.006
18.4250	0.008
18.4500	0.008
18.4750	0.008
18.5000	0.008
18.5250	0.008
18.5500	0.008
18.5750	0.008
18.6000	0.008
18.6250	0.008
18.6500	0.008
18.6750	0.008
18.7000	0.008
18.7250	0.008
18.7500	0.008
18.7750	0.008
18.8000	0.008
18.8250	0.008
18.8500	0.008
18.8750	0.008
18.9000	0.008
18.9250	0.008
18.9500	0.008
18.9750	0.008
19.0000	0.008
19.0250	0.008
19.0500	0.008
19.0750	0.008
19.1000	0.008
19.1250	0.008
19.1500	0.008
19.1750	0.008
19.2000	0.008
19.2250	0.008
19.2500	0.008
19.2750	0.008
19.3000	0.008
19.3250	0.008
19.3500	0.008
19.3750	0.008
19.4000	0.008
19.4250	0.008
19.4500	0.008
19.4750	0.008
19.5000	0.008
19.5250	0.008
19.5500	0.008
19.5750	0.008
19.6000	0.008
19.6250	0.008
19.6500	0.008
19.6750	0.008
19.7000	0.008
19.7250	0.008
19.7500	0.008
19.7750	0.008
19.8000	0.008
19.8250	0.008
19.8500	0.008
19.8750	0.008
19.9000	0.008
19.9250	0.008
19.9500	0.008
19.9750	0.008
20.0000	0.008
20.0250	0.008
20.0500	0.008
20.0750	0.008
20.1000	0.008
20.1250	0.008
20.1500	0.008
20.1750	0.008
20.2000	0.008
20.2250	0.008
20.2500	0.008
20.2750	0.008
20.3000	0.008
20.3250	0.008
20.3500	0.008
20.3750	0.008
20.4000	0.008
20.4250	0.008
20.4500	0.008
20.4750	0.008
20.5000	0.008
20.5250	0.008
20.5500	0.008
20.5750	0.008
20.6000	0.008
20.6250	0.008
20.6500	0.008
20.6750	0.008
20.7000	0.008
20.7250	0.008
20.7500	0.008
20.7750	0.008
20.8000	0.008
20.8250	0.008
20.8500	0.008
20.8750	0.008
20.9000	0.008
20.9250	0.008
20.9500	0.008
20.9750	0.008
21.0000	0.008
21.0250	0.008
21.0500	0.008
21.0750	0.008
21.1000	0.008
21.1250	0.008
21.1500	0.008
21.1750	0.008
21.2000	0.008
21.2250	0.008
21.2500	0.008
21.2750	0.008
21.3000	0.008
21.3250	0.008
21.3500	0.008
21.3750	0.008
21.4000	0.008
21.4250	0.008
21.4500	0.008
21.4750	0.008
21.5000	0.008
21.5250	0.008
21.5500	0.008
21.5750	0.008
21.6000	0.008
21.6250	0.008
21.6500	0.008
21.6750	0.008
21.7000	0.008
21.7250	0.008
21.7500	0.008
21.7750	0.008
21.8000	0.008
21.8250	0.008
21.8500	0.008
21.8750	0.008
21.9000	0.008
21.9250	0.008
21.9500	0.008
21.9750	0.008
22.0000	0.008
22.0250	0.008
22.0500	0.008
22.0750	0.008
22.1000	0.008
22.1250	0.008
22.1500	0.008
22.1750	0.008
22.2000	0.008
22.2250	0.008
22.2500	0.008
22.2750	0.008
22.3000	0.008
22.3250	0.008
22.3500	0.008
22.3750	0.008
22.4000	0.008
22.4250	0.008
22.4500	0.008
22.4750	0.008
22.5000	0.008
22.5250	0.008
22.5500	0.008
22.5750	0.008
22.6000	0.008
22.6250	0.008
22.6500	0.008
22.6750	0.008
22.7000	0.008
22.7250	0.008
22.7500	0.008
22.7750	0.008
22.8000	0.008
22.8250	0.008
22.8500	0.008
22.8750	0.008
22.9000	0.008
22.9250	0.008
22.9500	0.008
22.9750	0.008
23.0000	0.008
23.0250	0.008
23.0500	0.008
23.0750	0.008
23.1000	0.008
23.1250	0.008
23.1500	0.008
23.1750	0.008
23.2000	0.008
23.2250	0.008
23.2500	0.008
23.2750	0.008
23.3000	0.008
23.3250	0.008
23.3500	0.008
23.3750	0.008
23.4000	0.008
23.4250	0.008
23.4500	0.008
23.4750	0.008
23.5000	0.008
23.5250	0.008
23.5500	0.008
23.5750	0.008
23.6000	0.008
23.6250	0.008
23.6500	0.008
23.6750	0.008
23.7000	0.008
23.7250	0.008
23.7500	0.008
23.7750	0.008
23.8000	0.008
23.8250	0.008
23.8500	0.008
23.8750	0.008
23.9000	0.008
23.9250	0.008
23.9500	0.008
23.9750	0.008
24.0000	0.008
24.0250	0.008
24.0500	0.008
24.0750	0.008
24.1000	0.008
24.1250	0.008
24.1500	0.008
24.1750	0.008
24.2000	0.008
24.2250	0.008
24.2500	0.008
24.2750	0.008
24.3000	0.008
24.3250	0.008
24.3500	0.008
24.3750	0.008
24.4000	0.008
24.4250	0.008
24.4500	0.008
24.4750	0.008
24.5000	0.008
24.5250	0.008
24.5500	0.008
24.5750	0.008
24.6000	0.008
24.6250	0.008
24.6500	0.008
24.6750	0.008
24.7000	0.008
24.7250	0.008
24.7500	0.008
24.7750	0.008
24.8000	0.008
24.8250	0.008
24.8500	0.008
24.8750	0.008
24.9000	0.008
24.9250	0.008
24.9500	0.008
24.9750	0.008
25.0000	0.008
25.0250	0.008
25.0500	0.008
25.0750	0.008
25.1000	0.008
25.1250	0.008
25.1500	0.008
25.1750	0.008
