#Angular Position. Run #3
#Time ( s )	Angular Position ( rad )
16.1000	0.975
16.1250	1.004
16.1500	1.023
16.1750	1.034
16.2000	1.037
16.2250	1.030
16.2500	1.016
16.2750	0.993
16.3000	0.963
16.3250	0.924
16.3500	0.878
16.3750	0.826
16.4000	0.767
16.4250	0.702
16.4500	0.630
16.4750	0.554
16.5000	0.476
16.5250	0.393
16.5500	0.306
16.5750	0.218
16.6000	0.127
16.6250	0.038
16.6500	-0.052
16.6750	-0.141
16.7000	-0.229
16.7250	-0.316
16.7500	-0.397
16.7750	-0.478
16.8000	-0.551
16.8250	-0.620
16.8500	-0.685
16.8750	-0.743
16.9000	-0.793
16.9250	-0.837
16.9500	-0.875
16.9750	-0.903
17.0000	-0.924
17.0250	-0.936
17.0500	-0.941
17.0750	-0.938
17.1000	-0.927
17.1250	-0.906
17.1500	-0.880
17.1750	-0.844
17.2000	-0.803
17.2250	-0.754
17.2500	-0.697
17.2750	-0.636
17.3000	-0.569
17.3250	-0.496
17.3500	-0.421
17.3750	-0.341
17.4000	-0.259
17.4250	-0.174
17.4500	-0.088
17.4750	0.000
17.5000	0.086
17.5250	0.173
17.5500	0.258
17.5750	0.339
17.6000	0.419
17.6250	0.495
17.6500	0.567
17.6750	0.635
17.7000	0.696
17.7250	0.752
17.7500	0.801
17.7750	0.844
17.8000	0.880
17.8250	0.908
17.8500	0.930
17.8750	0.942
17.9000	0.947
17.9250	0.946
17.9500	0.935
17.9750	0.917
18.0000	0.892
18.0250	0.859
18.0500	0.820
18.0750	0.774
18.1000	0.723
18.1250	0.666
18.1500	0.603
18.1750	0.536
18.2000	0.465
18.2250	0.390
18.2500	0.313
18.2750	0.232
18.3000	0.152
18.3250	0.069
18.3500	-0.013
18.3750	-0.094
18.4000	-0.174
18.4250	-0.253
18.4500	-0.328
18.4750	-0.402
18.5000	-0.471
18.5250	-0.536
18.5500	-0.595
18.5750	-0.649
18.6000	-0.697
18.6250	-0.740
18.6500	-0.776
18.6750	-0.804
18.7000	-0.826
18.7250	-0.840
18.7500	-0.848
18.7750	-0.848
18.8000	-0.840
18.8250	-0.825
18.8500	-0.803
18.8750	-0.773
18.9000	-0.737
18.9250	-0.696
18.9500	-0.647
18.9750	-0.594
19.0000	-0.536
19.0250	-0.471
19.0500	-0.404
19.0750	-0.335
19.1000	-0.261
19.1250	-0.185
19.1500	-0.107
19.1750	-0.030
19.2000	0.050
19.2250	0.127
19.2500	0.204
19.2750	0.280
19.3000	0.352
19.3250	0.423
19.3500	0.489
19.3750	0.551
19.4000	0.608
19.4250	0.661
19.4500	0.708
19.4750	0.748
19.5000	0.784
19.5250	0.811
19.5500	0.833
19.5750	0.847
19.6000	0.855
19.6250	0.855
19.6500	0.848
19.6750	0.834
19.7000	0.815
19.7250	0.787
19.7500	0.754
19.7750	0.715
19.8000	0.671
19.8250	0.620
19.8500	0.565
19.8750	0.507
19.9000	0.445
19.9250	0.377
19.9500	0.309
19.9750	0.239
20.0000	0.165
20.0250	0.093
20.0500	0.019
20.0750	-0.055
20.1000	-0.127
20.1250	-0.199
20.1500	-0.269
20.1750	-0.335
20.2000	-0.399
20.2250	-0.459
20.2500	-0.514
20.2750	-0.565
20.3000	-0.611
20.3250	-0.652
20.3500	-0.685
20.3750	-0.715
20.4000	-0.737
20.4250	-0.752
20.4500	-0.760
20.4750	-0.762
20.5000	-0.760
20.5250	-0.748
20.5500	-0.730
20.5750	-0.707
20.6000	-0.677
20.6250	-0.641
20.6500	-0.600
20.6750	-0.553
20.7000	-0.503
20.7250	-0.446
20.7500	-0.388
20.7750	-0.325
20.8000	-0.259
20.8250	-0.193
20.8500	-0.123
20.8750	-0.052
20.9000	0.017
20.9250	0.088
20.9500	0.157
20.9750	0.226
21.0000	0.292
21.0250	0.357
21.0500	0.418
21.0750	0.474
21.1000	0.528
21.1250	0.576
21.1500	0.620
21.1750	0.660
21.2000	0.693
21.2250	0.719
21.2500	0.741
21.2750	0.756
21.3000	0.765
21.3250	0.767
21.3500	0.763
21.3750	0.752
21.4000	0.737
21.4250	0.715
21.4500	0.686
21.4750	0.653
21.5000	0.616
21.5250	0.572
21.5500	0.526
21.5750	0.474
21.6000	0.419
21.6250	0.361
21.6500	0.302
21.6750	0.239
21.7000	0.174
21.7250	0.110
21.7500	0.044
21.7750	-0.022
21.8000	-0.088
21.8250	-0.151
21.8500	-0.214
21.8750	-0.273
21.9000	-0.331
21.9250	-0.385
21.9500	-0.435
21.9750	-0.484
22.0000	-0.526
22.0250	-0.564
22.0500	-0.595
22.0750	-0.624
22.1000	-0.646
22.1250	-0.661
22.1500	-0.671
22.1750	-0.674
22.2000	-0.674
22.2250	-0.666
22.2500	-0.653
22.2750	-0.635
22.3000	-0.609
22.3250	-0.580
22.3500	-0.545
22.3750	-0.504
22.4000	-0.460
22.4250	-0.413
22.4500	-0.361
22.4750	-0.308
22.5000	-0.250
22.5250	-0.190
22.5500	-0.130
22.5750	-0.068
22.6000	-0.005
22.6250	0.058
22.6500	0.119
22.6750	0.181
22.7000	0.240
22.7250	0.298
22.7500	0.352
22.7750	0.405
22.8000	0.452
22.8250	0.498
22.8500	0.539
22.8750	0.575
22.9000	0.605
22.9250	0.631
22.9500	0.652
22.9750	0.666
23.0000	0.677
23.0250	0.680
23.0500	0.679
23.0750	0.672
23.1000	0.660
23.1250	0.641
23.1500	0.619
23.1750	0.591
23.2000	0.558
23.2250	0.522
23.2500	0.481
23.2750	0.435
23.3000	0.388
23.3250	0.338
23.3500	0.284
23.3750	0.229
23.4000	0.173
23.4250	0.115
23.4500	0.057
23.4750	-0.002
23.5000	-0.058
23.5250	-0.115
23.5500	-0.171
23.5750	-0.225
23.6000	-0.276
23.6250	-0.325
23.6500	-0.371
23.6750	-0.412
23.7000	-0.451
23.7250	-0.484
23.7500	-0.514
23.7750	-0.539
23.8000	-0.559
23.8250	-0.575
23.8500	-0.584
23.8750	-0.589
23.9000	-0.591
23.9250	-0.584
23.9500	-0.573
23.9750	-0.558
24.0000	-0.537
24.0250	-0.512
24.0500	-0.482
24.0750	-0.448
24.1000	-0.410
24.1250	-0.369
24.1500	-0.325
24.1750	-0.278
24.2000	-0.228
24.2250	-0.176
24.2500	-0.123
24.2750	-0.069
24.3000	-0.014
24.3250	0.041
24.3500	0.094
24.3750	0.149
24.4000	0.201
24.4250	0.251
24.4500	0.300
24.4750	0.346
24.5000	0.390
24.5250	0.429
24.5500	0.465
24.5750	0.496
24.6000	0.525
24.6250	0.547
24.6500	0.565
24.6750	0.580
24.7000	0.589
24.7250	0.594
24.7500	0.594
24.7750	0.589
24.8000	0.578
24.8250	0.564
24.8500	0.545
24.8750	0.522
24.9000	0.493
24.9250	0.463
24.9500	0.427
24.9750	0.390
25.0000	0.350
25.0250	0.306
25.0500	0.261
25.0750	0.214
25.1000	0.163
25.1250	0.115
25.1500	0.064
25.1750	0.014
25.2000	-0.036
25.2250	-0.086
25.2500	-0.134
25.2750	-0.181
25.3000	-0.226
25.3250	-0.269
25.3500	-0.308
25.3750	-0.346
25.4000	-0.379
25.4250	-0.410
25.4500	-0.435
25.4750	-0.459
25.5000	-0.478
25.5250	-0.492
25.5500	-0.501
25.5750	-0.506
25.6000	-0.506
25.6250	-0.503
25.6500	-0.495
25.6750	-0.482
25.7000	-0.465
25.7250	-0.443
25.7500	-0.418
25.7750	-0.390
25.8000	-0.358
25.8250	-0.322
25.8500	-0.284
25.8750	-0.245
25.9000	-0.201
25.9250	-0.157
25.9500	-0.112
25.9750	-0.064
26.0000	-0.019
26.0250	0.030
26.0500	0.077
26.0750	0.123
26.1000	0.168
26.1250	0.212
26.1500	0.254
26.1750	0.294
26.2000	0.331
26.2250	0.366
26.2500	0.397
26.2750	0.426
26.3000	0.449
26.3250	0.470
26.3500	0.487
26.3750	0.498
26.4000	0.507
26.4250	0.511
26.4500	0.511
26.4750	0.507
26.5000	0.498
26.5250	0.485
26.5500	0.470
26.5750	0.451
26.6000	0.427
26.6250	0.401
26.6500	0.371
26.6750	0.338
26.7000	0.303
26.7250	0.267
26.7500	0.228
26.7750	0.187
26.8000	0.146
26.8250	0.104
26.8500	0.061
26.8750	0.017
26.9000	-0.025
26.9250	-0.068
26.9500	-0.108
26.9750	-0.149
27.0000	-0.188
27.0250	-0.225
27.0500	-0.258
27.0750	-0.291
27.1000	-0.319
27.1250	-0.346
27.1500	-0.368
27.1750	-0.386
27.2000	-0.402
27.2250	-0.415
27.2500	-0.423
27.2750	-0.427
27.3000	-0.427
27.3250	-0.426
27.3500	-0.418
27.3750	-0.407
27.4000	-0.393
27.4250	-0.375
27.4500	-0.353
27.4750	-0.328
27.5000	-0.302
27.5250	-0.272
27.5500	-0.239
27.5750	-0.206
27.6000	-0.170
27.6250	-0.132
27.6500	-0.093
27.6750	-0.052
27.7000	-0.013
27.7250	0.027
27.7500	0.068
27.7750	0.107
27.8000	0.145
27.8250	0.182
27.8500	0.218
27.8750	0.251
27.9000	0.283
27.9250	0.313
27.9500	0.339
27.9750	0.363
28.0000	0.383
28.0250	0.401
28.0500	0.413
28.0750	0.424
28.1000	0.430
28.1250	0.432
28.1500	0.432
28.1750	0.427
28.2000	0.419
28.2250	0.408
28.2500	0.394
28.2750	0.375
28.3000	0.355
28.3250	0.331
28.3500	0.306
28.3750	0.276
28.4000	0.247
28.4250	0.215
28.4500	0.181
28.4750	0.146
28.5000	0.112
28.5250	0.075
28.5500	0.039
28.5750	0.002
28.6000	-0.033
28.6250	-0.069
28.6500	-0.104
28.6750	-0.137
28.7000	-0.170
28.7250	-0.199
28.7500	-0.226
28.7750	-0.251
28.8000	-0.275
28.8250	-0.295
28.8500	-0.314
28.8750	-0.328
28.9000	-0.341
28.9250	-0.349
28.9500	-0.353
28.9750	-0.357
29.0000	-0.357
29.0250	-0.352
29.0500	-0.344
29.0750	-0.333
29.1000	-0.320
29.1250	-0.303
29.1500	-0.284
29.1750	-0.262
29.2000	-0.239
29.2250	-0.214
29.2500	-0.185
29.2750	-0.156
29.3000	-0.126
29.3250	-0.093
29.3500	-0.060
29.3750	-0.027
29.4000	0.006
29.4250	0.039
29.4500	0.074
29.4750	0.105
29.5000	0.137
29.5250	0.167
29.5500	0.195
29.5750	0.223
29.6000	0.248
29.6250	0.270
29.6500	0.292
29.6750	0.309
29.7000	0.325
29.7250	0.339
29.7500	0.349
29.7750	0.355
29.8000	0.358
29.8250	0.360
29.8500	0.358
29.8750	0.353
29.9000	0.346
29.9250	0.335
29.9500	0.320
29.9750	0.305
30.0000	0.287
30.0250	0.265
30.0500	0.243
30.0750	0.220
30.1000	0.193
30.1250	0.167
30.1500	0.138
30.1750	0.110
30.2000	0.080
30.2250	0.050
30.2500	0.020
30.2750	-0.009
30.3000	-0.039
30.3250	-0.068
30.3500	-0.096
30.3750	-0.123
30.4000	-0.148
30.4250	-0.171
30.4500	-0.193
30.4750	-0.214
30.5000	-0.231
30.5250	-0.247
30.5500	-0.259
30.5750	-0.270
30.6000	-0.278
30.6250	-0.284
30.6500	-0.287
30.6750	-0.287
30.7000	-0.286
30.7250	-0.280
30.7500	-0.272
30.7750	-0.262
30.8000	-0.250
30.8250	-0.234
30.8500	-0.218
30.8750	-0.199
30.9000	-0.179
30.9250	-0.157
30.9500	-0.134
30.9750	-0.110
31.0000	-0.083
31.0250	-0.058
31.0500	-0.031
31.0750	-0.005
31.1000	0.024
31.1250	0.050
31.1500	0.075
31.1750	0.101
31.2000	0.126
31.2250	0.149
31.2500	0.171
31.2750	0.192
31.3000	0.210
31.3250	0.228
31.3500	0.243
31.3750	0.256
31.4000	0.267
31.4250	0.276
31.4500	0.283
31.4750	0.286
31.5000	0.287
31.5250	0.287
31.5500	0.283
31.5750	0.278
31.6000	0.270
31.6250	0.259
31.6500	0.248
31.6750	0.234
31.7000	0.218
31.7250	0.201
31.7500	0.184
31.7750	0.163
31.8000	0.143
31.8250	0.121
31.8500	0.099
31.8750	0.075
31.9000	0.053
31.9250	0.030
31.9500	0.006
31.9750	-0.017
32.0000	-0.039
32.0250	-0.061
32.0500	-0.082
32.0750	-0.102
32.1000	-0.121
32.1250	-0.138
32.1500	-0.154
32.1750	-0.168
32.2000	-0.181
32.2250	-0.192
32.2500	-0.201
32.2750	-0.207
32.3000	-0.212
32.3250	-0.215
32.3500	-0.215
32.3750	-0.215
32.4000	-0.212
32.4250	-0.206
32.4500	-0.198
32.4750	-0.190
32.5000	-0.179
32.5250	-0.167
32.5500	-0.152
32.5750	-0.137
32.6000	-0.121
32.6250	-0.102
32.6500	-0.083
32.6750	-0.064
32.7000	-0.046
32.7250	-0.025
32.7500	-0.005
32.7750	0.016
32.8000	0.036
32.8250	0.057
32.8500	0.075
32.8750	0.094
32.9000	0.113
32.9250	0.130
32.9500	0.145
32.9750	0.160
33.0000	0.173
33.0250	0.185
33.0500	0.195
33.0750	0.203
33.1000	0.210
33.1250	0.214
33.1500	0.218
33.1750	0.218
33.2000	0.218
33.2250	0.217
33.2500	0.212
33.2750	0.206
33.3000	0.199
33.3250	0.190
33.3500	0.181
33.3750	0.168
33.4000	0.156
33.4250	0.143
33.4500	0.127
33.4750	0.112
33.5000	0.096
33.5250	0.080
33.5500	0.063
33.5750	0.046
33.6000	0.028
33.6250	0.011
33.6500	-0.006
33.6750	-0.022
33.7000	-0.039
33.7250	-0.053
33.7500	-0.069
33.7750	-0.082
33.8000	-0.096
33.8250	-0.107
33.8500	-0.118
33.8750	-0.127
33.9000	-0.134
33.9250	-0.140
33.9500	-0.146
33.9750	-0.149
34.0000	-0.151
34.0250	-0.151
34.0500	-0.151
34.0750	-0.148
34.1000	-0.143
34.1250	-0.138
34.1500	-0.130
34.1750	-0.123
34.2000	-0.113
34.2250	-0.102
34.2500	-0.091
34.2750	-0.080
34.3000	-0.066
34.3250	-0.053
34.3500	-0.039
34.3750	-0.025
34.4000	-0.009
34.4250	0.005
34.4500	0.019
34.4750	0.035
34.5000	0.049
34.5250	0.063
34.5500	0.075
34.5750	0.088
34.6000	0.101
34.6250	0.112
34.6500	0.121
34.6750	0.130
34.7000	0.138
34.7250	0.145
34.7500	0.149
34.7750	0.152
34.8000	0.156
34.8250	0.157
34.8500	0.157
34.8750	0.156
34.9000	0.154
34.9250	0.151
34.9500	0.146
34.9750	0.140
35.0000	0.134
35.0250	0.127
35.0500	0.119
35.0750	0.110
35.1000	0.101
35.1250	0.091
35.1500	0.080
35.1750	0.069
35.2000	0.058
35.2250	0.047
35.2500	0.035
35.2750	0.024
35.3000	0.013
35.3250	0.000
35.3500	-0.011
35.3750	-0.020
35.4000	-0.031
35.4250	-0.041
35.4500	-0.050
35.4750	-0.058
35.5000	-0.066
35.5250	-0.074
35.5500	-0.079
35.5750	-0.083
35.6000	-0.088
35.6250	-0.091
35.6500	-0.093
35.6750	-0.094
35.7000	-0.094
35.7250	-0.094
35.7500	-0.091
35.7750	-0.088
35.8000	-0.083
35.8250	-0.080
35.8500	-0.074
35.8750	-0.068
35.9000	-0.061
35.9250	-0.053
35.9500	-0.046
35.9750	-0.036
36.0000	-0.027
36.0250	-0.019
36.0500	-0.008
36.0750	0.002
36.1000	0.011
36.1250	0.020
36.1500	0.030
36.1750	0.039
36.2000	0.049
36.2250	0.057
36.2500	0.064
36.2750	0.071
36.3000	0.079
36.3250	0.083
36.3500	0.090
36.3750	0.094
36.4000	0.097
36.4250	0.101
36.4500	0.101
36.4750	0.102
36.5000	0.102
36.5250	0.102
36.5500	0.101
36.5750	0.099
36.6000	0.096
36.6250	0.094
36.6500	0.090
36.6750	0.086
36.7000	0.082
36.7250	0.075
36.7500	0.071
